Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Exercise Time (min);40.0;Intensity (1-10);7.0;Calories Burned;280.0
Exercise Time (min);30.0;Intensity (1-10);8.0;Calories Burned;240.0
Exercise Time (min);25.0;Intensity (1-10);9.0;Calories Burned;225.0
Exercise Time (min);20.0;Intensity (1-10);9.0;Calories Burned;180.0
Exercise Time (min);15.0;Intensity (1-10);10.0;Calories Burned;150.0
Shirt Weight (g);200.0;Fabric Thickness (mm);1.5;Warmth Rating;4.0
Shirt Weight (g);180.0;Fabric Thickness (mm);1.2;Warmth Rating;3.5
Shirt Weight (g);220.0;Fabric Thickness (mm);1.8;Warmth Rating;5.0
Shirt Weight (g);200.0;Fabric Thickness (mm);1.6;Warmth Rating;4.5
Shirt Weight (g);180.0;Fabric Thickness (mm);1.4;Warmth Rating;3.8
Shirt Weight (g);160.0;Fabric Thickness (mm);1.1;Warmth Rating;3.2
Shirt Weight (g);240.0;Fabric Thickness (mm);2.0;Warmth Rating;5.5
Shirt Weight (g);220.0;Fabric Thickness (mm);1.8;Warmth Rating;5.0
Shirt Weight (g);190.0;Fabric Thickness (mm);1.6;Warmth Rating;4.2
Shirt Weight (g);170.0;Fabric Thickness (mm);1.4;Warmth Rating;3.9
Shirt Weight (g);210.0;Fabric Thickness (mm);1.9;Warmth Rating;5.2
Shirt Weight (g);190.0;Fabric Thickness (mm);1.7;Warmth Rating;4.8
Shirt Weight (g);170.0;Fabric Thickness (mm);1.3;Warmth Rating;3.6
Shirt Weight (g);150.0;Fabric Thickness (mm);1.0;Warmth Rating;3.0
Shirt Weight (g);230.0;Fabric Thickness (mm);2.1;Warmth Rating;5.7
Shirt Weight (g);210.0;Fabric Thickness (mm);1.9;Warmth Rating;5.3
Shirt Weight (g);185.0;Fabric Thickness (mm);1.7;Warmth Rating;4.4
Shirt Weight (g);165.0;Fabric Thickness (mm);1.5;Warmth Rating;4.0
Shirt Weight (g);205.0;Fabric Thickness (mm);1.8;Warmth Rating;4.8
Shirt Weight (g);185.0;Fabric Thickness (mm);1.6;Warmth Rating;4.3
Room Size (m²);15.0;Number of Windows;2.0;Natural Light (lux);1200.0
Room Size (m²);12.0;Number of Windows;1.0;Natural Light (lux);800.0
Room Size (m²);18.0;Number of Windows;3.0;Natural Light (lux);1800.0
Room Size (m²);16.0;Number of Windows;2.0;Natural Light (lux);1400.0
Room Size (m²);10.0;Number of Windows;1.0;Natural Light (lux);600.0
Room Size (m²);8.0;Number of Windows;0.0;Natural Light (lux);400.0
Room Size (m²);20.0;Number of Windows;4.0;Natural Light (lux);2400.0
Room Size (m²);18.0;Number of Windows;3.0;Natural Light (lux);1800.0
Room Size (m²);14.0;Number of Windows;2.0;Natural Light (lux);1000.0
Room Size (m²);12.0;Number of Windows;1.0;Natural Light (lux);700.0
Room Size (m²);16.0;Number of Windows;3.0;Natural Light (lux);1600.0
Room Size (m²);14.0;Number of Windows;2.0;Natural Light (lux);1200.0
Room Size (m²);12.0;Number of Windows;1.0;Natural Light (lux);800.0
Room Size (m²);10.0;Number of Windows;0.0;Natural Light (lux);500.0
Room Size (m²);19.0;Number of Windows;4.0;Natural Light (lux);2200.0
Room Size (m²);17.0;Number of Windows;3.0;Natural Light (lux);1900.0
Room Size (m²);13.0;Number of Windows;2.0;Natural Light (lux);900.0
Room Size (m²);11.0;Number of Windows;1.0;Natural Light (lux);600.0
Room Size (m²);17.0;Number of Windows;3.0;Natural Light (lux);1700.0
Room Size (m²);15.0;Number of Windows;2.0;Natural Light (lux);1300.0
Tree Height (m);10.0;Trunk Diameter (cm);30.0;Age (years);50.0
Tree Height (m);8.0;Trunk Diameter (cm);25.0;Age (years);40.0
Tree Height (m);12.0;Trunk Diameter (cm);35.0;Age (years);60.0
Tree Height (m);10.0;Trunk Diameter (cm);30.0;Age (years);50.0
Tree Height (m);8.0;Trunk Diameter (cm);20.0;Age (years);30.0
Tree Height (m);6.0;Trunk Diameter (cm);15.0;Age (years);25.0
Tree Height (m);14.0;Trunk Diameter (cm);40.0;Age (years);70.0
Tree Height (m);12.0;Trunk Diameter (cm);35.0;Age (years);60.0
Tree Height (m);9.0;Trunk Diameter (cm);25.0;Age (years);35.0
Tree Height (m);7.0;Trunk Diameter (cm);20.0;Age (years);30.0
Tree Height (m);11.0;Trunk Diameter (cm);32.0;Age (years);55.0
Tree Height (m);9.0;Trunk Diameter (cm);27.0;Age (years);45.0
Tree Height (m);7.0;Trunk Diameter (cm);18.0;Age (years);25.0
Tree Height (m);5.0;Trunk Diameter (cm);13.0;Age (years);20.0
Tree Height (m);13.0;Trunk Diameter (cm);38.0;Age (years);65.0
Tree Height (m);11.0;Trunk Diameter (cm);33.0;Age (years);55.0
Tree Height (m);10.0;Trunk Diameter (cm);28.0;Age (years);40.0
Tree Height (m);8.0;Trunk Diameter (cm);23.0;Age (years);35.0
Tree Height (m);12.0;Trunk Diameter (cm);34.0;Age (years);60.0
Tree Height (m);10.0;Trunk Diameter (cm);29.0;Age (years);50.0
Meal Calories (kcal);500.0;Protein (g);30.0;Satiety Rating;8.0
Meal Calories (kcal);450.0;Protein (g);25.0;Satiety Rating;7.0
Meal Calories (kcal);600.0;Protein (g);35.0;Satiety Rating;9.0
Meal Calories (kcal);550.0;Protein (g);30.0;Satiety Rating;8.0
Meal Calories (kcal);400.0;Protein (g);20.0;Satiety Rating;6.0
Meal Calories (kcal);350.0;Protein (g);15.0;Satiety Rating;5.0
Meal Calories (kcal);700.0;Protein (g);40.0;Satiety Rating;10.0
Meal Calories (kcal);650.0;Protein (g);35.0;Satiety Rating;9.0
Meal Calories (kcal);450.0;Protein (g);28.0;Satiety Rating;7.0
Meal Calories (kcal);400.0;Protein (g);23.0;Satiety Rating;6.0
Meal Calories (kcal);550.0;Protein (g);33.0;Satiety Rating;8.5
Meal Calories (kcal);500.0;Protein (g);28.0;Satiety Rating;7.5
Meal Calories (kcal);350.0;Protein (g);18.0;Satiety Rating;5.5
Meal Calories (kcal);300.0;Protein (g);13.0;Satiety Rating;4.5
Meal Calories (kcal);650.0;Protein (g);38.0;Satiety Rating);9.5
Meal Calories (kcal);600.0;Protein (g);33.0;Satiety Rating);9.0
Meal Calories (kcal);480.0;Protein (g);27.0;Satiety Rating;7.2
Meal Calories (kcal);430.0;Protein (g);22.0;Satiety Rating;6.5
Meal Calories (kcal);520.0;Protein (g);31.0;Satiety Rating;8.0
Meal Calories (kcal);470.0;Protein (g);26.0;Satiety Rating;7.0
Flight Duration (hours);4.0;Distance (km);1000.0;Fuel Consumption (L);1000.0
Flight Duration (hours);3.0;Distance (km);750.0;Fuel Consumption (L);750.0
Flight Duration (hours);5.0;Distance (km);1250.0;Fuel Consumption (L);1250.0
Flight Duration (hours);4.0;Distance (km);1000.0;Fuel Consumption (L);1000.0
Flight Duration (hours);3.0;Distance (km);750.0;Fuel Consumption (L);750.0
Flight Duration (hours);2.0;Distance (km);600.0;Fuel Consumption (L);600.0
Flight Duration (hours);6.0;Distance (km);1500.0;Fuel Consumption (L);1500.0
Flight Duration (hours);5.0;Distance (km);1250.0;Fuel Consumption (L);1250.0
Flight Duration (hours);3.5;Distance (km);875.0;Fuel Consumption (L);875.0
Flight Duration (hours);3.0;Distance (km);750.0;Fuel Consumption (L);750.0
Flight Duration (hours);4.5;Distance (km);1125.0;Fuel Consumption (L);1125.0
Flight Duration (hours);4.0;Distance (km);1000.0;Fuel Consumption (L);1000.0
Flight Duration (hours);2.5;Distance (km);625.0;Fuel Consumption (L);625.0
Flight Duration (hours);2.0;Distance (km);500.0;Fuel Consumption (L);500.0
Flight Duration (hours);5.5;Distance (km);1375.0;Fuel Consumption (L);1375.0
Flight Duration (hours);5.0;Distance (km);1250.0;Fuel Consumption (L);1250.0
Flight Duration (hours);3.8;Distance (km);950.0;Fuel Consumption (L);950.0
Flight Duration (hours);3.2;Distance (km);800.0;Fuel Consumption (L);800.0
Flight Duration (hours);4.2;Distance (km);1050.0;Fuel Consumption (L);1050.0
Flight Duration (hours);3.8;Distance (km);950.0;Fuel Consumption (L);950.0
Computer Weight (kg);1.5;RAM (GB);8.0;Performance Rating;7.0
Computer Weight (kg);1.2;RAM (GB);6.0;Performance Rating;6.0
Computer Weight (kg);1.8;RAM (GB);12.0;Performance Rating;8.0
Computer Weight (kg);1.5;RAM (GB);10.0;Performance Rating;7.0
Computer Weight (kg);1.3;RAM (GB);6.0;Performance Rating;6.0
Computer Weight (kg);1.0;RAM (GB);4.0;Performance Rating;5.0
Computer Weight (kg);2.0;RAM (GB);16.0;Performance Rating;9.0
Computer Weight (kg);1.8;RAM (GB);14.0;Performance Rating;8.0
Computer Weight (kg);1.6;RAM (GB);10.0;Performance Rating;7.5
Computer Weight (kg);1.4;RAM (GB);8.0;Performance Rating;6.5
Computer Weight (kg);1.7;RAM (GB);14.0;Performance Rating;8.5
Computer Weight (kg);1.5;RAM (GB);12.0;Performance Rating;8.0
Computer Weight (kg);1.2;RAM (GB);4.0;Performance Rating;5.5
Computer Weight (kg);1.0;RAM (GB);2.0;Performance Rating;4.5
Computer Weight (kg);1.9;RAM (GB);18.0;Performance Rating;9.5
Computer Weight (kg);1.7;RAM (GB);16.0;Performance Rating;9.0
Computer Weight (kg);1.4;RAM (GB);8.0;Performance Rating;7.0
Computer Weight (kg);1.2;RAM (GB);6.0;Performance Rating;6.0
Computer Weight (kg);1.6;RAM (GB);12.0;Performance Rating;8.0
Computer Weight (kg);1.4;RAM (GB);10.0;Performance Rating;7.5
Book Thickness (pages);300.0;Author Reputation;5.0;Book Popularity;70.0
Book Thickness (pages);200.0;Author Reputation;8.0;Book Popularity;60.0
Book Thickness (pages);500.0;Author Reputation;6.0;Book Popularity;85.0
Book Thickness (pages);400.0;Author Reputation;7.0;Book Popularity;80.0
Book Thickness (pages);250.0;Author Reputation;9.0;Book Popularity;75.0
Book Thickness (pages);350.0;Author Reputation;4.0;Book Popularity;65.0
Book Thickness (pages);400.0;Author Reputation;7.0;Book Popularity;80.0
Book Thickness (pages);300.0;Author Reputation;8.0;Book Popularity;75.0
Book Thickness (pages);600.0;Author Reputation;4.0;Book Popularity;85.0
Book Thickness (pages);500.0;Author Reputation;5.0;Book Popularity;80.0
Book Thickness (pages);350.0;Author Reputation;6.0;Book Popularity;70.0
Book Thickness (pages);450.0;Author Reputation;5.0;Book Popularity;65.0
Book Thickness (pages);200.0;Author Reputation;10.0;Book Popularity;80.0
Book Thickness (pages);250.0;Author Reputation;9.0;Book Popularity;75.0
Book Thickness (pages);500.0;Author Reputation;5.0;Book Popularity;75.0
Book Thickness (pages);600.0;Author Reputation;4.0;Book Popularity;70.0
Book Thickness (pages);450.0;Author Reputation;7.0;Book Popularity;80.0
Book Thickness (pages);350.0;Author Reputation;8.0;Book Popularity;75.0
Book Thickness (pages);300.0;Author Reputation;8.0;Book Popularity;75.0
Book Thickness (pages);400.0;Author Reputation;7.0;Book Popularity;70.0
Car Engine Size (L);2.0;Car Weight (kg);1200.0;Fuel Efficiency (km/L);15.0
Car Engine Size (L);1.8;Car Weight (kg);1300.0;Fuel Efficiency (km/L);14.0
Car Engine Size (L);2.5;Car Weight (kg);1400.0;Fuel Efficiency (km/L);12.0
Car Engine Size (L);2.0;Car Weight (kg);1300.0;Fuel Efficiency (km/L);13.0
Car Engine Size (L);1.6;Car Weight (kg);1100.0;Fuel Efficiency (km/L);16.0
Car Engine Size (L);1.4;Car Weight (kg);1200.0;Fuel Efficiency (km/L);15.0
Car Engine Size (L);2.2;Car Weight (kg);1300.0;Fuel Efficiency (km/L);13.0
Car Engine Size (L);2.4;Car Weight (kg);1400.0;Fuel Efficiency (km/L);12.0
Car Engine Size (L);1.8;Car Weight (kg);1150.0;Fuel Efficiency (km/L);15.0
Car Engine Size (L);1.6;Car Weight (kg);1100.0;Fuel Efficiency (km/L);16.0
Car Engine Size (L);2.0;Car Weight (kg);1250.0;Fuel Efficiency (km/L);14.0
Car Engine Size (L);1.8;Car Weight (kg);1200.0;Fuel Efficiency (km/L);15.0
Car Engine Size (L);1.5;Car Weight (kg);1050.0;Fuel Efficiency (km/L);17.0
Car Engine Size (L);1.6;Car Weight (kg);1100.0;Fuel Efficiency (km/L);16.0
Car Engine Size (L);2.3;Car Weight (kg);1400.0;Fuel Efficiency (km/L);12.0
Car Engine Size (L);2.1;Car Weight (kg);1350.0;Fuel Efficiency (km/L);13.0
Car Engine Size (L);1.7;Car Weight (kg);1150.0;Fuel Efficiency (km/L);15.0
Car Engine Size (L);1.8;Car Weight (kg);1200.0;Fuel Efficiency (km/L);14.0
Car Engine Size (L);1.9;Car Weight (kg);1200.0;Fuel Efficiency (km/L);14.0
Car Engine Size (L);1.7;Car Weight (kg);1150.0;Fuel Efficiency (km/L);15.0
Exercise Duration (min);30.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;200.0
Exercise Duration (min);40.0;Exercise Intensity (scale 1-10);5.0;Calories Burned;210.0
Exercise Duration (min);45.0;Exercise Intensity (scale 1-10);7.0;Calories Burned;250.0
Exercise Duration (min);35.0;Exercise Intensity (scale 1-10);8.0;Calories Burned;240.0
Exercise Duration (min);20.0;Exercise Intensity (scale 1-10);5.0;Calories Burned;120.0
Exercise Duration (min);30.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;180.0
Exercise Duration (min);60.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;300.0
Exercise Duration (min);50.0;Exercise Intensity (scale 1-10);7.0;Calories Burned;290.0
Exercise Duration (min);25.0;Exercise Intensity (scale 1-10);8.0;Calories Burned;200.0
Exercise Duration (min);35.0;Exercise Intensity (scale 1-10);7.0;Calories Burned;210.0
Exercise Duration (min);50.0;Exercise Intensity (scale 1-10);5.0;Calories Burned;250.0
Exercise Duration (min);40.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;240.0
Exercise Duration (min);35.0;Exercise Intensity (scale 1-10);7.0;Calories Burned;230.0
Exercise Duration (min);45.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;220.0
Exercise Duration (min);40.0;Exercise Intensity (scale 1-10);8.0;Calories Burned;280.0
Exercise Duration (min);30.0;Exercise Intensity (scale 1-10);9.0;Calories Burned;270.0
Exercise Duration (min);20.0;Exercise Intensity (scale 1-10);7.0;Calories Burned;160.0
Exercise Duration (min);25.0;Exercise Intensity (scale 1-10);6.0;Calories Burned;150.0
Exercise Duration (min);30.0;Exercise Intensity (scale 1-10);9.0;Calories Burned;240.0
Exercise Duration (min);40.0;Exercise Intensity (scale 1-10);8.0;Calories Burned;230.0
Phone Screen Size (inches);6.1;Battery Capacity (mAh);3000.0;User Satisfaction;8.0
Phone Screen Size (inches);6.5;Battery Capacity (mAh);2800.0;User Satisfaction;7.0
Phone Screen Size (inches);5.8;Battery Capacity (mAh);3200.0;User Satisfaction;8.0
Phone Screen Size (inches);6.2;Battery Capacity (mAh);3000.0;User Satisfaction;7.0
Phone Screen Size (inches);6.7;Battery Capacity (mAh);2700.0;User Satisfaction;7.0
Phone Screen Size (inches);6.4;Battery Capacity (mAh);2900.0;User Satisfaction;8.0
Phone Screen Size (inches);6.0;Battery Capacity (mAh);3100.0;User Satisfaction;8.0
Phone Screen Size (inches);6.3;Battery Capacity (mAh);3000.0;User Satisfaction;7.0
Phone Screen Size (inches);5.5;Battery Capacity (mAh);2900.0;User Satisfaction;7.0
Phone Screen Size (inches);6.0;Battery Capacity (mAh);3100.0;User Satisfaction;8.0
Phone Screen Size (inches);6.6;Battery Capacity (mAh);2800.0;User Satisfaction;7.0
Phone Screen Size (inches);6.2;Battery Capacity (mAh);3000.0;User Satisfaction;8.0
Phone Screen Size (inches);6.4;Battery Capacity (mAh);3200.0;User Satisfaction;8.0
Phone Screen Size (inches);6.1;Battery Capacity (mAh);3100.0;User Satisfaction;7.0
Phone Screen Size (inches);6.3;Battery Capacity (mAh);2900.0;User Satisfaction;7.0
Phone Screen Size (inches);6.5;Battery Capacity (mAh);3000.0;User Satisfaction;8.0
Phone Screen Size (inches);5.9;Battery Capacity (mAh);3000.0;User Satisfaction;8.0
Phone Screen Size (inches);6.2;Battery Capacity (mAh);2900.0;User Satisfaction;7.0
Phone Screen Size (inches);6.8;Battery Capacity (mAh);2700.0;User Satisfaction;7.0
Phone Screen Size (inches);6.4;Battery Capacity (mAh);3000.0;User Satisfaction;8.0
Shoe Width (cm);10.0;Shoe Weight (g);200.0;Comfort Level;8.0
Shoe Width (cm);11.0;Shoe Weight (g);190.0;Comfort Level;7.0
Shoe Width (cm);12.0;Shoe Weight (g);210.0;Comfort Level;7.0
Shoe Width (cm);11.0;Shoe Weight (g);220.0;Comfort Level;6.0
Shoe Width (cm);9.0;Shoe Weight (g);180.0;Comfort Level;9.0
Shoe Width (cm);10.0;Shoe Weight (g);170.0;Comfort Level;8.0
Shoe Width (cm);11.0;Shoe Weight (g);230.0;Comfort Level;6.0
Shoe Width (cm);10.0;Shoe Weight (g);220.0;Comfort Level;7.0
Shoe Width (cm);10.0;Shoe Weight (g);190.0;Comfort Level;8.0
Shoe Width (cm);12.0;Shoe Weight (g);180.0;Comfort Level;7.0
Shoe Width (cm);9.0;Shoe Weight (g);200.0;Comfort Level;7.0
Shoe Width (cm);10.0;Shoe Weight (g);190.0;Comfort Level;8.0
Shoe Width (cm);11.0;Shoe Weight (g);210.0;Comfort Level;7.0
Shoe Width (cm);12.0;Shoe Weight (g);200.0;Comfort Level;6.0
Shoe Width (cm);10.0;Shoe Weight (g);180.0;Comfort Level;9.0
Shoe Width (cm);9.0;Shoe Weight (g);170.0;Comfort Level;8.0
Shoe Width (cm);12.0;Shoe Weight (g);220.0;Comfort Level;6.0
Shoe Width (cm);11.0;Shoe Weight (g);230.0;Comfort Level;5.0
Shoe Width (cm);9.0;Shoe Weight (g);190.0;Comfort Level;8.0
Shoe Width (cm);10.0;Shoe Weight (g);180.0;Comfort Level;7.0
Room Size (sq ft);200.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);180.0;Number of Windows;4.0;Light Level;8.0
Room Size (sq ft);150.0;Number of Windows;2.0;Light Level;6.0
Room Size (sq ft);170.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);220.0;Number of Windows;4.0;Light Level;8.0
Room Size (sq ft);200.0;Number of Windows;5.0;Light Level;9.0
Room Size (sq ft);180.0;Number of Windows;2.0;Light Level;6.0
Room Size (sq ft);200.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);190.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);210.0;Number of Windows;4.0;Light Level;8.0
Room Size (sq ft);210.0;Number of Windows;2.0;Light Level;6.0
Room Size (sq ft);230.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);170.0;Number of Windows;4.0;Light Level;7.0
Room Size (sq ft);190.0;Number of Windows;5.0;Light Level;8.0
Room Size (sq ft);200.0;Number of Windows;3.0;Light Level;7.0
Room Size (sq ft);220.0;Number of Windows;4.0;Light Level;8.0
Room Size (sq ft);160.0;Number of Windows;2.0;Light Level;5.0
Room Size (sq ft);180.0;Number of Windows;3.0;Light Level;6.0
Room Size (sq ft);230.0;Number of Windows;5.0;Light Level;9.0
Room Size (sq ft);210.0;Number of Windows;4.0;Light Level;8.0
Vegetable Freshness (days);3.0;Vegetable Size (g);100.0;Taste Rating;8.0
Vegetable Freshness (days);5.0;Vegetable Size (g);120.0;Taste Rating;7.0
Vegetable Freshness (days);2.0;Vegetable Size (g);110.0;Taste Rating;9.0
Vegetable Freshness (days);4.0;Vegetable Size (g);130.0;Taste Rating;8.0
Vegetable Freshness (days);4.0;Vegetable Size (g);90.0;Taste Rating;7.0
Vegetable Freshness (days);3.0;Vegetable Size (g);100.0;Taste Rating;8.0
Vegetable Freshness (days);1.0;Vegetable Size (g);120.0;Taste Rating;9.0
Vegetable Freshness (days);2.0;Vegetable Size (g);110.0;Taste Rating;8.0
Vegetable Freshness (days);5.0;Vegetable Size (g);80.0;Taste Rating;6.0
Vegetable Freshness (days);4.0;Vegetable Size (g);90.0;Taste Rating;7.0
Vegetable Freshness (days);2.0;Vegetable Size (g);130.0;Taste Rating;9.0
Vegetable Freshness (days);3.0;Vegetable Size (g);120.0;Taste Rating;8.0
Vegetable Freshness (days);3.0;Vegetable Size (g);110.0;Taste Rating;8.0
Vegetable Freshness (days);4.0;Vegetable Size (g);100.0;Taste Rating;7.0
Vegetable Freshness (days);1.0;Vegetable Size (g);100.0;Taste Rating;9.0
Vegetable Freshness (days);2.0;Vegetable Size (g);110.0;Taste Rating;8.0
Vegetable Freshness (days);4.0;Vegetable Size (g);90.0;Taste Rating;7.0
Vegetable Freshness (days);5.0;Vegetable Size (g);100.0;Taste Rating;6.0
Vegetable Freshness (days);2.0;Vegetable Size (g);120.0;Taste Rating;9.0
Vegetable Freshness (days);3.0;Vegetable Size (g);110.0;Taste Rating;8.0
Music Length (min);3.0;Artist Popularity;5.0;Song Popularity;6.0
Music Length (min);4.0;Artist Popularity;6.0;Song Popularity;7.0
Music Length (min);4.0;Artist Popularity;4.0;Song Popularity;5.0
Music Length (min);5.0;Artist Popularity;7.0;Song Popularity;8.0
Music Length (min);2.0;Artist Popularity;7.0;Song Popularity;8.0
Music Length (min);3.0;Artist Popularity;6.0;Song Popularity;7.0
Music Length (min);5.0;Artist Popularity;3.0;Song Popularity;4.0
Music Length (min);4.0;Artist Popularity;5.0;Song Popularity;6.0
Music Length (min);3.0;Artist Popularity;6.0;Song Popularity;7.0
Music Length (min);4.0;Artist Popularity;5.0;Song Popularity;6.0
Music Length (min);4.0;Artist Popularity;7.0;Song Popularity;8.0
