Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Phone Battery Capacity;3800.0;Phone Screen Size;6.3;Phone Battery Life (hours);24.0
Phone Battery Capacity;4000.0;Phone Screen Size;6.4;Phone Battery Life (hours);24.0
Phone Battery Capacity;3500.0;Phone Screen Size;5.8;Phone Battery Life (hours);22.0
Phone Battery Capacity;3900.0;Phone Screen Size;6.2;Phone Battery Life (hours);23.5
Phone Battery Capacity;3400.0;Phone Screen Size;5.6;Phone Battery Life (hours);21.0
Phone Battery Capacity;4200.0;Phone Screen Size;6.6;Phone Battery Life (hours);25.0
Phone Battery Capacity;3700.0;Phone Screen Size;6.1;Phone Battery Life (hours);23.0
House Size;2000.0;House Age;10.0;House Value ($1000s);500.0
House Size;2200.0;House Age;15.0;House Value ($1000s);450.0
House Size;1800.0;House Age;8.0;House Value ($1000s);450.0
House Size;2000.0;House Age;12.0;House Value ($1000s);400.0
House Size;2100.0;House Age;12.0;House Value ($1000s);480.0
House Size;2300.0;House Age;16.0;House Value ($1000s);430.0
House Size;1900.0;House Age;9.0;House Value ($1000s);440.0
House Size;2100.0;House Age;13.0;House Value ($1000s);390.0
House Size;2200.0;House Age;14.0;House Value ($1000s);470.0
House Size;2400.0;House Age;18.0;House Value ($1000s);420.0
House Size;1700.0;House Age;7.0;House Value ($1000s);420.0
House Size;1900.0;House Age;11.0;House Value ($1000s);380.0
House Size;2000.0;House Age;11.0;House Value ($1000s);460.0
House Size;2200.0;House Age;15.0;House Value ($1000s);410.0
House Size;1900.0;House Age;10.0;House Value ($1000s);440.0
House Size;2100.0;House Age;14.0;House Value ($1000s);390.0
House Size;2100.0;House Age;13.0;House Value ($1000s);470.0
House Size;2300.0;House Age;17.0;House Value ($1000s);420.0
House Size;1800.0;House Age;8.0;House Value ($1000s);430.0
House Size;2000.0;House Age;12.0;House Value ($1000s);390.0
Exercise Duration;30.0;Exercise Intensity;5.0;Calories Burned;200.0
Exercise Duration;45.0;Exercise Intensity;4.0;Calories Burned;210.0
Exercise Duration;25.0;Exercise Intensity;6.0;Calories Burned;180.0
Exercise Duration;40.0;Exercise Intensity;5.0;Calories Burned;200.0
Exercise Duration;40.0;Exercise Intensity;4.0;Calories Burned;220.0
Exercise Duration;50.0;Exercise Intensity;3.0;Calories Burned;210.0
Exercise Duration;35.0;Exercise Intensity;5.0;Calories Burned;210.0
Exercise Duration;45.0;Exercise Intensity;4.0;Calories Burned;200.0
Exercise Duration;30.0;Exercise Intensity;6.0;Calories Burned;190.0
Exercise Duration;40.0;Exercise Intensity;5.0;Calories Burned;210.0
Exercise Duration;20.0;Exercise Intensity;7.0;Calories Burned;170.0
Exercise Duration;35.0;Exercise Intensity;6.0;Calories Burned;190.0
Exercise Duration;45.0;Exercise Intensity;3.0;Calories Burned;200.0
Exercise Duration;55.0;Exercise Intensity;2.0;Calories Burned;190.0
Exercise Duration;30.0;Exercise Intensity;5.0;Calories Burned;200.0
Exercise Duration;40.0;Exercise Intensity;4.0;Calories Burned;210.0
Exercise Duration;35.0;Exercise Intensity;4.0;Calories Burned;200.0
Exercise Duration;45.0;Exercise Intensity;3.0;Calories Burned;190.0
Exercise Duration;25.0;Exercise Intensity;5.0;Calories Burned;180.0
Exercise Duration;35.0;Exercise Intensity;4.0;Calories Burned;190.0
Dog Age;2.0;Dog Weight;15.0;Training Time (minutes);60.0
Dog Age;3.0;Dog Weight;20.0;Training Time (minutes);50.0
Dog Age;1.0;Dog Weight;12.0;Training Time (minutes);50.0
Dog Age;2.0;Dog Weight;18.0;Training Time (minutes);45.0
Dog Age;3.0;Dog Weight;22.0;Training Time (minutes);55.0
Dog Age;4.0;Dog Weight;25.0;Training Time (minutes);50.0
Dog Age;2.0;Dog Weight;17.0;Training Time (minutes);55.0
Dog Age;3.0;Dog Weight;21.0;Training Time (minutes);50.0
Dog Age;1.0;Dog Weight;14.0;Training Time (minutes);50.0
Dog Age;2.0;Dog Weight;19.0;Training Time (minutes);45.0
Dog Age;4.0;Dog Weight;24.0;Training Time (minutes);50.0
Dog Age;5.0;Dog Weight;28.0;Training Time (minutes);45.0
Dog Age;2.0;Dog Weight;16.0;Training Time (minutes);55.0
Dog Age;3.0;Dog Weight;20.0;Training Time (minutes);50.0
Dog Age;1.0;Dog Weight;13.0;Training Time (minutes);50.0
Dog Age;2.0;Dog Weight;17.0;Training Time (minutes);45.0
Dog Age;3.0;Dog Weight;21.0;Training Time (minutes);55.0
Dog Age;4.0;Dog Weight;24.0;Training Time (minutes);50.0
Dog Age;2.0;Dog Weight;18.0;Training Time (minutes);55.0
Dog Age;3.0;Dog Weight;22.0;Training Time (minutes);50.0
Student Study Time;2.0;Student Distractions;5.0;Test Score;75.0
Student Study Time;3.0;Student Distractions;6.0;Test Score;70.0
Student Study Time;1.0;Student Distractions;4.0;Test Score;70.0
Student Study Time;2.0;Student Distractions;5.0;Test Score;65.0
Student Study Time;3.0;Student Distractions;7.0;Test Score;72.0
Student Study Time;4.0;Student Distractions;8.0;Test Score;68.0
Student Study Time;2.0;Student Distractions;6.0;Test Score;74.0
Student Study Time;3.0;Student Distractions;7.0;Test Score;70.0
Student Study Time;1.0;Student Distractions;3.0;Test Score;72.0
Student Study Time;2.0;Student Distractions;4.0;Test Score;68.0
Student Study Time;4.0;Student Distractions;9.0;Test Score;70.0
Student Study Time;5.0;Student Distractions;10.0;Test Score;65.0
Student Study Time;2.0;Student Distractions;5.0;Test Score;73.0
Student Study Time;3.0;Student Distractions;6.0;Test Score;69.0
Student Study Time;1.0;Student Distractions;4.0;Test Score;70.0
Student Study Time;2.0;Student Distractions;5.0;Test Score;66.0
Student Study Time;3.0;Student Distractions;8.0;Test Score;71.0
Student Study Time;4.0;Student Distractions;9.0;Test Score;67.0
Student Study Time;2.0;Student Distractions;6.0;Test Score;74.0
Student Study Time;3.0;Student Distractions;7.0;Test Score;70.0
Plant Height;30.0;Plant Leaves;10.0;Water Usage (ml/day);200.0
Plant Height;40.0;Plant Leaves;12.0;Water Usage (ml/day);180.0
Plant Height;25.0;Plant Leaves;8.0;Water Usage (ml/day);180.0
Plant Height;35.0;Plant Leaves;10.0;Water Usage (ml/day);160.0
Plant Height;35.0;Plant Leaves;11.0;Water Usage (ml/day);190.0
Plant Height;45.0;Plant Leaves;13.0;Water Usage (ml/day);170.0
Plant Height;28.0;Plant Leaves;9.0;Water Usage (ml/day);185.0
Plant Height;38.0;Plant Leaves;11.0;Water Usage (ml/day);165.0
Plant Height;27.0;Plant Leaves;8.0;Water Usage (ml/day);175.0
Plant Height;37.0;Plant Leaves;10.0;Water Usage (ml/day);155.0
Plant Height;32.0;Plant Leaves;12.0;Water Usage (ml/day);195.0
Plant Height;42.0;Plant Leaves;14.0;Water Usage (ml/day);175.0
Plant Height;29.0;Plant Leaves;10.0;Water Usage (ml/day);185.0
Plant Height;39.0;Plant Leaves;12.0;Water Usage (ml/day);165.0
Plant Height;26.0;Plant Leaves;9.0;Water Usage (ml/day);180.0
Plant Height;36.0;Plant Leaves;11.0;Water Usage (ml/day);160.0
Plant Height;34.0;Plant Leaves;11.0;Water Usage (ml/day);190.0
Plant Height;44.0;Plant Leaves;13.0;Water Usage (ml/day);170.0
Plant Height;28.0;Plant Leaves;10.0;Water Usage (ml/day);185.0
Plant Height;38.0;Plant Leaves;12.0;Water Usage (ml/day);165.0
Restaurant Size;100.0;Restaurant Reviews;4.5;Wait Time (minutes);30.0
Restaurant Size;120.0;Restaurant Reviews;4.2;Wait Time (minutes);35.0
Restaurant Size;80.0;Restaurant Reviews;4.3;Wait Time (minutes);25.0
Restaurant Size;100.0;Restaurant Reviews;4.0;Wait Time (minutes);30.0
Restaurant Size;110.0;Restaurant Reviews;4.6;Wait Time (minutes);28.0
Restaurant Size;130.0;Restaurant Reviews;4.3;Wait Time (minutes);33.0
Restaurant Size;90.0;Restaurant Reviews;4.4;Wait Time (minutes);27.0
Restaurant Size;110.0;Restaurant Reviews;4.1;Wait Time (minutes);32.0
Restaurant Size;120.0;Restaurant Reviews;4.7;Wait Time (minutes);26.0
Restaurant Size;140.0;Restaurant Reviews;4.4;Wait Time (minutes);31.0
Restaurant Size;70.0;Restaurant Reviews;4.2;Wait Time (minutes);24.0
Restaurant Size;90.0;Restaurant Reviews;3.9;Wait Time (minutes);29.0
Restaurant Size;100.0;Restaurant Reviews;4.5;Wait Time (minutes);29.0
Restaurant Size;120.0;Restaurant Reviews;4.2;Wait Time (minutes);34.0
Restaurant Size;85.0;Restaurant Reviews;4.3;Wait Time (minutes);26.0
Restaurant Size;105.0;Restaurant Reviews;4.0;Wait Time (minutes);31.0
Restaurant Size;115.0;Restaurant Reviews;4.6;Wait Time (minutes);27.0
Restaurant Size;135.0;Restaurant Reviews;4.3;Wait Time (minutes);32.0
Restaurant Size;95.0;Restaurant Reviews;4.4;Wait Time (minutes);28.0
Restaurant Size;115.0;Restaurant Reviews;4.1;Wait Time (minutes);33.0
Bike Weight;20.0;Bike Gears;10.0;Bike Speed (mph);15.0
Bike Weight;25.0;Bike Gears;12.0;Bike Speed (mph);14.0
Bike Weight;18.0;Bike Gears;9.0;Bike Speed (mph);14.0
Bike Weight;23.0;Bike Gears;11.0;Bike Speed (mph);13.0
Bike Weight;22.0;Bike Gears;11.0;Bike Speed (mph);14.5
Bike Weight;27.0;Bike Gears;13.0;Bike Speed (mph);13.5
Bike Weight;19.0;Bike Gears;8.0;Bike Speed (mph);13.5
Bike Weight;24.0;Bike Gears;10.0;Bike Speed (mph);12.5
Bike Weight;21.0;Bike Gears;10.0;Bike Speed (mph);14.2
Bike Weight;26.0;Bike Gears;12.0;Bike Speed (mph);13.2
Bike Weight;17.0;Bike Gears;7.0;Bike Speed (mph);13.0
Bike Weight;22.0;Bike Gears;9.0;Bike Speed (mph);12.0
Bike Weight;23.0;Bike Gears;12.0;Bike Speed (mph);14.7
Bike Weight;28.0;Bike Gears;14.0;Bike Speed (mph);13.7
Bike Weight;19.0;Bike Gears;9.0;Bike Speed (mph);13.8
Bike Weight;24.0;Bike Gears;11.0;Bike Speed (mph);12.8
Bike Weight;22.0;Bike Gears;11.0;Bike Speed (mph);14.4
Bike Weight;27.0;Bike Gears;13.0;Bike Speed (mph);13.4
Bike Weight;20.0;Bike Gears;10.0;Bike Speed (ml/day);14.0
Bike Weight;25.0;Bike Gears;12.0;Bike Speed (ml/day);13.0
Height;180.0;Arm span;175;Jump height;3.2
Height;170.0;Arm span;170;Jump height;2.8
Height;175.0;Arm span;170;Jump height;3.0
Height;165.0;Arm span;160;Jump height;2.5
Height;190.0;Arm span;185;Jump height;3.5
Height;180.0;Arm span;175;Jump height;3.1
Height;165.0;Arm span;160;Jump height;2.7
Height;155.0;Arm span;150;Jump height;2.3
Height;185.0;Arm span;180;Jump height;3.4
Height;175.0;Arm span;170;Jump height;3.0
Height;170.0;Arm span;165;Jump height;2.9
Height;160.0;Arm span;155;Jump height;2.5
Height;195.0;Arm span;190;Jump height;3.6
Height;185.0;Arm span;180;Jump height;3.2
Height;160.0;Arm span;155;Jump height;2.6
Height;150.0;Arm span;145;Jump height;2.2
Height;175.0;Arm span;170;Jump height;3.0
Height;165.0;Arm span;160;Jump height;2.6
Height;180.0;Arm span;175;Jump height;3.2
Height;170.0;Arm span;165;Jump height;2.8
Weight;80.0;Leg length;85;Swimming speed;5.2
Weight;70.0;Leg length;75;Swimming speed;4.8
Weight;75.0;Leg length;70;Swimming speed;5.0
Weight;65.0;Leg length;60;Swimming speed;4.6
Weight;90.0;Leg length;80;Swimming speed;5.5
Weight;80.0;Leg length;75;Swimming speed;5.1
Weight;65.0;Leg length;60;Swimming speed;4.7
Weight;55.0;Leg length;50;Swimming speed;4.3
Weight;85.0;Leg length;80;Swimming speed;5.4
Weight;75.0;Leg length;70;Swimming speed;5.0
Weight;70.0;Leg length;75;Swimming speed;5.1
Weight;60.0;Leg length;65;Swimming speed;4.7
Weight;95.0;Leg length;90;Swimming speed;5.6
Weight;85.0;Leg length;85;Swimming speed;5.2
Weight;60.0;Leg length;55;Swimming speed;4.6
Weight;50.0;Leg length;50;Swimming speed;4.2
Weight;80.0;Leg length;75;Swimming speed;5.3
Weight;70.0;Leg length;70;Swimming speed;4.9
Weight;75.0;Leg length;70;Swimming speed;5.0
Weight;65.0;Leg length;65;Swimming speed;4.6
Engine power;200.0;Weight;1500;Speed;120.0
Engine power;180.0;Weight;1600;Speed;110.0
Engine power;220.0;Weight;1400;Speed;125.0
Engine power;200.0;Weight;1500;Speed;115.0
Engine power;180.0;Weight;1600;Speed;110.0
Engine power;160.0;Weight;1700;Speed;100.0
Engine power;240.0;Weight;1300;Speed;130.0
Engine power;220.0;Weight;1400;Speed;120.0
Engine power;210.0;Weight;1450;Speed;122.0
Engine power;190.0;Weight;1550;Speed;112.0
Engine power;190.0;Weight;1550;Speed;112.0
Engine power;170.0;Weight;1650;Speed;102.0
Engine power;230.0;Weight;1350;Speed;128.0
Engine power;210.0;Weight;1450;Speed;118.0
Engine power;170.0;Weight;1650;Speed;105.0
Engine power;150.0;Weight;1750;Speed;95.0
Engine power;220.0;Weight;1400;Speed;125.0
Engine power;200.0;Weight;1500;Speed;115.0
Engine power;200.0;Weight;1500;Speed;120.0
Engine power;180.0;Weight;1600;Speed;110.0
Battery capacity;5000.0;Weight;200;Battery life;12.0
Battery capacity;4000.0;Weight;250;Battery life;10.0
Battery capacity;6000.0;Weight;220;Battery life;14.0
Battery capacity;5000.0;Weight;270;Battery life;12.0
Battery capacity;4000.0;Weight;250;Battery life;10.0
Battery capacity;3000.0;Weight;300;Battery life;8.0
Battery capacity;7000.0;Weight;240;Battery life;16.0
Battery capacity;6000.0;Weight;290;Battery life;14.0
Battery capacity;5500.0;Weight;230;Battery life;13.0
Battery capacity;4500.0;Weight;280;Battery life;11.0
Battery capacity;4500.0;Weight;280;Battery life;11.0
Battery capacity;3500.0;Weight;330;Battery life;9.0
Battery capacity;6500.0;Weight;260;Battery life;15.0
Battery capacity;5500.0;Weight;310;Battery life;13.0
Battery capacity;3000.0;Weight;300;Battery life;8.0
Battery capacity;2000.0;Weight;350;Battery life;6.0
Battery capacity;5000.0;Weight;250;Battery life;12.0
Battery capacity;4000.0;Weight;300;Battery life;10.0
Battery capacity;6000.0;Weight;270;Battery life;14.0
Battery capacity;5000.0;Weight;320;Battery life;12.0
Experience;10.0;Years since graduation;5;Salary;80000.0
Experience;8.0;Years since graduation;7;Salary;75000.0
Experience;12.0;Years since graduation;6;Salary;85000.0
Experience;10.0;Years since graduation;8;Salary;80000.0
Experience;8.0;Years since graduation;10;Salary;70000.0
Experience;6.0;Years since graduation;12;Salary;65000.0
Experience;15.0;Years since graduation;7;Salary;90000.0
Experience;13.0;Years since graduation;9;Salary;85000.0
Experience;9.0;Years since graduation;8;Salary;75000.0
Experience;7.0;Years since graduation;10;Salary;70000.0
Experience;11.0;Years since graduation;9;Salary;82000.0
Experience;9.0;Years since graduation;11;Salary;77000.0
Experience;14.0;Years since graduation;8;Salary;88000.0
Experience;12.0;Years since graduation;10;Salary;83000.0
Experience;7.0;Years since graduation;11;Salary;68000.0
Experience;5.0;Years since graduation;13;Salary;63000.0
Experience;13.0;Years since graduation;10;Salary;86000.0
Experience;11.0;Years since graduation;12;Salary;81000.0
Experience;10.0;Years since graduation;12;Salary;78000.0
Experience;8.0;Years since graduation;14;Salary;73000.0
Age;30.0;Exercise hours;5;Heart rate;65.0
Age;40.0;Exercise hours;3;Heart rate;70.0
Age;40.0;Exercise hours;4;Heart rate;70.0
Age;50.0;Exercise hours;2;Heart rate;75.0
Age;25.0;Exercise hours;6;Heart rate;60.0
Age;35.0;Exercise hours;4;Heart rate;65.0
Age;50.0;Exercise hours;3;Heart rate;75.0
Age;60.0;Exercise hours;1;Heart rate;80.0
Age;35.0;Exercise hours;5;Heart rate;68.0
Age;45.0;Exercise hours;3;Heart rate;73.0
Age;20.0;Exercise hours;7;Heart rate;58.0
Age;30.0;Exercise hours;5;Heart rate;63.0
Age;60.0;Exercise hours;2;Heart rate;80.0
Age;70.0;Exercise hours;0;Heart rate;85.0
Age;45.0;Exercise hours;4;Heart rate;72.0
Age;55.0;Exercise hours;2;Heart rate;77.0
Age;30.0;Exercise hours;6;Heart rate;65.0
Age;40.0;Exercise hours;4;Heart rate;70.0
Age;50.0;Exercise hours;3;Heart rate;75.0
Age;60.0;Exercise hours;1;Heart rate;80.0
Car weight;1500.0;Engine power;200;Fuel efficiency;12.0
Car weight;1600.0;Engine power;190;Fuel efficiency;11.0
Car weight;1400.0;Engine power;210;Fuel efficiency;13.0
Car weight;1500.0;Engine power;200;Fuel efficiency;12.0
Car weight;1700.0;Engine power;180;Fuel efficiency;10.0
Car weight;1800.0;Engine power;170;Fuel efficiency;9.0
Car weight;1300.0;Engine power;220;Fuel efficiency;14.0
Car weight;1400.0;Engine power;210;Fuel efficiency;13.0
Car weight;1600.0;Engine power;190;Fuel efficiency;11.0
Car weight;1700.0;Engine power;180;Fuel efficiency;10.0
Car weight;1200.0;Engine power;230;Fuel efficiency;15.0
Car weight;1300.0;Engine power;220;Fuel efficiency;14.0
Car weight;1800.0;Engine power;170;Fuel efficiency;9.0
Car weight;1900.0;Engine power;160;Fuel efficiency;8.0
Car weight;1100.0;Engine power;240;Fuel efficiency;16.0
Car weight;1200.0;Engine power;230;Fuel efficiency;15.0
Car weight;1500.0;Engine power;200;Fuel efficiency;12.0
Car weight;1600.0;Engine power;190;Fuel efficiency;11.0
Car weight;1400.0;Engine power;210;Fuel efficiency;13.0
Car weight;1500.0;Engine power;200;Fuel efficiency;12.0
Book pages;300.0;Author fame;8;Popularity;4.5
Book pages;250.0;Author fame;9;Popularity;4.4
Book pages;400.0;Author fame;7;Popularity;4.6
Book pages;350.0;Author fame;8;Popularity;4.5
Book pages;200.0;Author fame;10;Popularity;4.7
Book pages;150.0;Author fame;11;Popularity;4.6
Book pages;500.0;Author fame;6;Popularity;4.4
Book pages;450.0;Author fame;7;Popularity;4.3
Book pages;350.0;Author fame;9;Popularity;4.6
Book pages;300.0;Author fame;10;Popularity;4.5
Book pages;250.0;Author fame;8;Popularity;4.5
Book pages;200.0;Author fame;9;Popularity;4.4
Book pages;450.0;Author fame;5;Popularity;4.3
Book pages;400.0;Author fame;6;Popularity;4.2
Book pages;150.0;Author fame;11;Popularity;4.6
Book pages;100.0;Author fame;12;Popularity;4.5
Book pages;300.0;Author fame;7;Popularity;4.5
Book pages;250.0;Author fame;8;Popularity;4.4
Book pages;400.0;Author fame;6;Popularity;4.4
Book pages;350.0;Author fame;7;Popularity;4.3
Room size;30.0;Window count;2;Light level;4.5
Room size;25.0;Window count;3;Light level;4.4
Room size;40.0;Window count;1;Light level;4.6
Room size;35.0;Window count;2;Light level;4.5
Room size;20.0;Window count;3;Light level;4.7
Room size;15.0;Window count;4;Light level;4.6
Room size;50.0;Window count;0;Light level;4.3
Room size;45.0;Window count;1;Light level;4.2
Room size;35.0;Window count;2;Light level;4.5
Room size;30.0;Window count;3;Light level;4.4
Room size;25.0;Window count;3;Light level;4.6
Room size;20.0;Window count;4;Light level;4.5
Room size;45.0;Window count;1;Light level;4.4
Room size;40.0;Window count;2;Light level;4.3
Room size;15.0;Window count;4;Light level;4.6
Room size;10.0;Window count;5;Light level;4.5
Room size;30.0;Window count;2;Light level;4.5
Room size;25.0;Window count;3;Light level;4.4
Room size;40.0;Window count;1;Light level;4.6
Room size;35.0;Window count;2;Light level;4.5
Clothing thickness;5.0;Material quality;7;Warmth;8.0
Clothing thickness;6.0;Material quality;6;Warmth;7.0
Clothing thickness;4.0;Material quality;8;Warmth;9.0
Clothing thickness;5.0;Material quality;7;Warmth;8.0
Clothing thickness;6.0;Material quality;5;Warmth;6.0
Clothing thickness;7.0;Material quality;4;Warmth;5.0
Clothing thickness;3.0;Material quality;9;Warmth;10.0
Clothing thickness;4.0;Material quality;8;Warmth;9.0
Clothing thickness;5.0;Material quality;6;Warmth;7.0
Clothing thickness;6.0;Material quality;5;Warmth;6.0
Clothing thickness;4.0;Material quality;7;Warmth;8.0
Clothing thickness;5.0;Material quality;6;Warmth;7.0
Clothing thickness;7.0;Material quality;4;Warmth;5.0
Clothing thickness;8.0;Material quality;3;Warmth;4.0
Clothing thickness;2.0;Material quality;10;Warmth;11.0
Clothing thickness;3.0;Material quality;9;Warmth;10.0
Clothing thickness;6.0;Material quality;5;Warmth;6.0
Clothing thickness;7.0;Material quality;4;Warmth;5.0
Clothing thickness;5.0;Material quality;7;Warmth;8.0
Clothing thickness;6.0;Material quality;6;Warmth;7.0
Car Engine Size;2.0;Horsepower;150;Fuel Consumption;12.0
Car Engine Size;2.5;Horsepower;180;Fuel Consumption;14.0
Car Engine Size;1.8;Horsepower;130;Fuel Consumption;11.0
Car Engine Size;2.2;Horsepower;170;Fuel Consumption;13.0
Car Engine Size;2.4;Horsepower;190;Fuel Consumption;15.0
Car Engine Size;1.6;Horsepower;120;Fuel Consumption;10.0
Car Engine Size;2.3;Horsepower;160;Fuel Consumption;14.0
Car Engine Size;2.1;Horsepower;140;Fuel Consumption;13.0
Car Engine Size;1.5;Horsepower;110;Fuel Consumption;9.0
Car Engine Size;1.7;Horsepower;130;Fuel Consumption;11.0
Car Engine Size;2.0;Horsepower;140;Fuel Consumption;12.0
