Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Restaurant Size,120.0,Restaurant Reviews,4.2,Wait Time (minutes),34.0,47,14
Restaurant Size,85.0,Restaurant Reviews,4.3,Wait Time (minutes),26.0,47,15
Restaurant Size,105.0,Restaurant Reviews,4.0,Wait Time (minutes),31.0,47,16
Restaurant Size,115.0,Restaurant Reviews,4.6,Wait Time (minutes),27.0,47,17
Restaurant Size,135.0,Restaurant Reviews,4.3,Wait Time (minutes),32.0,47,18
Restaurant Size,95.0,Restaurant Reviews,4.4,Wait Time (minutes),28.0,47,19
Restaurant Size,115.0,Restaurant Reviews,4.1,Wait Time (minutes),33.0,47,20
Battery capacity,5000.0,Weight,200,Battery life,12.0,39,21
Battery capacity,4000.0,Weight,250,Battery life,10.0,39,22
Battery capacity,6000.0,Weight,220,Battery life,14.0,39,23
Battery capacity,5000.0,Weight,270,Battery life,12.0,39,24
Battery capacity,4000.0,Weight,250,Battery life,10.0,39,25
Battery capacity,3000.0,Weight,300,Battery life,8.0,39,26
Battery capacity,7000.0,Weight,240,Battery life,16.0,39,27
Battery capacity,6000.0,Weight,290,Battery life,14.0,39,28
Battery capacity,5500.0,Weight,230,Battery life,13.0,39,29
Battery capacity,4500.0,Weight,280,Battery life,11.0,39,30
Battery capacity,4500.0,Weight,280,Battery life,11.0,39,31
Battery capacity,3500.0,Weight,330,Battery life,9.0,39,32
Battery capacity,6500.0,Weight,260,Battery life,15.0,39,33
Battery capacity,5500.0,Weight,310,Battery life,13.0,39,34
Battery capacity,3000.0,Weight,300,Battery life,8.0,39,35
Battery capacity,2000.0,Weight,350,Battery life,6.0,39,36
Battery capacity,5000.0,Weight,250,Battery life,12.0,39,37
Battery capacity,4000.0,Weight,300,Battery life,10.0,39,38
Battery capacity,6000.0,Weight,270,Battery life,14.0,39,39
Battery capacity,5000.0,Weight,320,Battery life,12.0,39,40
Experience,10.0,Years since graduation,5,Salary,80000.0,48,1
Experience,8.0,Years since graduation,7,Salary,75000.0,48,2
Experience,12.0,Years since graduation,6,Salary,85000.0,48,3
Experience,10.0,Years since graduation,8,Salary,80000.0,48,4
Experience,8.0,Years since graduation,10,Salary,70000.0,48,5
Experience,6.0,Years since graduation,12,Salary,65000.0,48,6
Experience,15.0,Years since graduation,7,Salary,90000.0,48,7
Experience,13.0,Years since graduation,9,Salary,85000.0,48,8
Experience,9.0,Years since graduation,8,Salary,75000.0,48,9
Experience,7.0,Years since graduation,10,Salary,70000.0,48,10
Experience,11.0,Years since graduation,9,Salary,82000.0,48,11
Experience,9.0,Years since graduation,11,Salary,77000.0,48,12
Experience,14.0,Years since graduation,8,Salary,88000.0,48,13
Experience,12.0,Years since graduation,10,Salary,83000.0,48,14
Experience,7.0,Years since graduation,11,Salary,68000.0,48,15
Experience,5.0,Years since graduation,13,Salary,63000.0,48,16
Experience,13.0,Years since graduation,10,Salary,86000.0,48,17
Experience,11.0,Years since graduation,12,Salary,81000.0,48,18
Experience,10.0,Years since graduation,12,Salary,78000.0,48,19
Experience,8.0,Years since graduation,14,Salary,73000.0,48,20
Age,30.0,Exercise hours,5,Heart rate,65.0,49,1
Age,40.0,Exercise hours,3,Heart rate,70.0,49,2
Age,40.0,Exercise hours,4,Heart rate,70.0,49,3
Age,50.0,Exercise hours,2,Heart rate,75.0,49,4
Age,25.0,Exercise hours,6,Heart rate,60.0,49,5
Age,35.0,Exercise hours,4,Heart rate,65.0,49,6
Age,50.0,Exercise hours,3,Heart rate,75.0,49,7
Age,60.0,Exercise hours,1,Heart rate,80.0,49,8
Age,35.0,Exercise hours,5,Heart rate,68.0,49,9
Age,45.0,Exercise hours,3,Heart rate,73.0,49,10
Age,20.0,Exercise hours,7,Heart rate,58.0,49,11
Age,30.0,Exercise hours,5,Heart rate,63.0,49,12
Age,60.0,Exercise hours,2,Heart rate,80.0,49,13
Age,70.0,Exercise hours,0,Heart rate,85.0,49,14
Age,45.0,Exercise hours,4,Heart rate,72.0,49,15
Age,55.0,Exercise hours,2,Heart rate,77.0,49,16
Age,30.0,Exercise hours,6,Heart rate,65.0,49,17
Age,40.0,Exercise hours,4,Heart rate,70.0,49,18
Age,50.0,Exercise hours,3,Heart rate,75.0,49,19
Age,60.0,Exercise hours,1,Heart rate,80.0,49,20
Book pages,300.0,Author fame,8,Popularity,4.5,50,1
Book pages,250.0,Author fame,9,Popularity,4.4,50,2
Book pages,400.0,Author fame,7,Popularity,4.6,50,3
Book pages,350.0,Author fame,8,Popularity,4.5,50,4
Book pages,200.0,Author fame,10,Popularity,4.7,50,5
Book pages,150.0,Author fame,11,Popularity,4.6,50,6
Book pages,500.0,Author fame,6,Popularity,4.4,50,7
Book pages,450.0,Author fame,7,Popularity,4.3,50,8
Book pages,350.0,Author fame,9,Popularity,4.6,50,9
Book pages,300.0,Author fame,10,Popularity,4.5,50,10
Book pages,250.0,Author fame,8,Popularity,4.5,50,11
Book pages,200.0,Author fame,9,Popularity,4.4,50,12
Book pages,450.0,Author fame,5,Popularity,4.3,50,13
Book pages,400.0,Author fame,6,Popularity,4.2,50,14
Book pages,150.0,Author fame,11,Popularity,4.6,50,15
Book pages,100.0,Author fame,12,Popularity,4.5,50,16
Book pages,300.0,Author fame,7,Popularity,4.5,50,17
Book pages,250.0,Author fame,8,Popularity,4.4,50,18
Book pages,400.0,Author fame,6,Popularity,4.4,50,19
Book pages,350.0,Author fame,7,Popularity,4.3,50,20
House Size,120.0,Number of Rooms,3,Price,250.0,13,41
House Size,150.0,Number of Rooms,4,Price,300.0,13,42
House Size,100.0,Number of Rooms,2,Price,200.0,13,43
House Size,130.0,Number of Rooms,3,Price,270.0,13,44
House Size,140.0,Number of Rooms,5,Price,350.0,13,45
House Size,110.0,Number of Rooms,3,Price,240.0,13,46
House Size,160.0,Number of Rooms,4,Price,330.0,13,47
House Size,130.0,Number of Rooms,3,Price,260.0,13,48
House Size,90.0,Number of Rooms,2,Price,180.0,13,49
House Size,110.0,Number of Rooms,3,Price,230.0,13,50
House Size,150.0,Number of Rooms,4,Price,320.0,13,51
House Size,140.0,Number of Rooms,3,Price,280.0,13,52
House Size,110.0,Number of Rooms,3,Price,240.0,13,53
House Size,100.0,Number of Rooms,2,Price,200.0,13,54
House Size,130.0,Number of Rooms,4,Price,290.0,13,55
House Size,120.0,Number of Rooms,3,Price,250.0,13,56
House Size,170.0,Number of Rooms,5,Price,380.0,13,57
House Size,160.0,Number of Rooms,4,Price,340.0,13,58
House Size,100.0,Number of Rooms,3,Price,220.0,13,59
House Size,120.0,Number of Rooms,4,Price,260.0,13,60
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,12,81
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,80.0,12,82
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,90.0,12,83
Student Study Time,3.0,Time Spent on Social Media,3,Exam Score,75.0,12,84
Student Study Time,4.0,Time Spent on Social Media,3,Exam Score,78.0,12,85
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,12,86
Student Study Time,7.0,Time Spent on Social Media,2,Exam Score,92.0,12,87
Student Study Time,6.0,Time Spent on Social Media,1,Exam Score,90.0,12,88
Student Study Time,3.0,Time Spent on Social Media,4,Exam Score,72.0,12,89
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,78.0,12,90
Student Study Time,5.0,Time Spent on Social Media,1,Exam Score,85.0,12,91
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,90.0,12,92
Student Study Time,4.0,Time Spent on Social Media,2,Exam Score,80.0,12,93
Student Study Time,3.0,Time Spent on Social Media,3,Exam Score,75.0,12,94
Student Study Time,6.0,Time Spent on Social Media,1,Exam Score,88.0,12,95
Student Study Time,5.0,Time Spent on Social Media,2,Exam Score,84.0,12,96
Student Study Time,3.0,Time Spent on Social Media,5,Exam Score,70.0,12,97
Student Study Time,4.0,Time Spent on Social Media,1,Exam Score,77.0,12,98
Student Study Time,5.0,Time Spent on Social Media,2,Exam Score,83.0,12,99
Student Study Time,6.0,Time Spent on Social Media,0,Exam Score,89.0,12,100
Age,40.0,Exercise hours,2,Health index,80.0,51,1
Age,35.0,Exercise hours,3,Health index,85.0,51,2
Age,50.0,Exercise hours,1,Health index,70.0,51,3
Age,45.0,Exercise hours,2,Health index,75.0,51,4
Age,30.0,Exercise hours,4,Health index,90.0,51,5
Age,35.0,Exercise hours,3,Health index,88.0,51,6
Age,60.0,Exercise hours,1,Health index,60.0,51,7
Age,55.0,Exercise hours,2,Health index,65.0,51,8
Age,25.0,Exercise hours,5,Health index,95.0,51,9
Age,30.0,Exercise hours,4,Health index,93.0,51,10
Age,45.0,Exercise hours,2,Health index,85.0,51,11
Age,50.0,Exercise hours,1,Health index,80.0,51,12
Age,35.0,Exercise hours,3,Health index,90.0,51,13
Age,40.0,Exercise hours,2,Health index,88.0,51,14
Age,55.0,Exercise hours,1,Health index,75.0,51,15
Age,50.0,Exercise hours,2,Health index,80.0,51,16
Age,28.0,Exercise hours,4,Health index,92.0,51,17
Age,32.0,Exercise hours,3,Health index,90.0,51,18
Age,42.0,Exercise hours,3,Health index,88.0,51,19
Age,47.0,Exercise hours,2,Health index,85.0,51,20
Car age,5.0,Maintenance cost,1000,Reliability,70.0,52,1
Car age,4.0,Maintenance cost,1200,Reliability,75.0,52,2
Car age,3.0,Maintenance cost,1500,Reliability,85.0,52,3
Car age,2.0,Maintenance cost,1700,Reliability,90.0,52,4
Car age,10.0,Maintenance cost,500,Reliability,50.0,52,5
Car age,9.0,Maintenance cost,600,Reliability,55.0,52,6
Car age,8.0,Maintenance cost,800,Reliability,60.0,52,7
Car age,7.0,Maintenance cost,900,Reliability,65.0,52,8
Car age,2.0,Maintenance cost,2000,Reliability,95.0,52,9
Car age,3.0,Maintenance cost,2200,Reliability,92.0,52,10
Car age,6.0,Maintenance cost,900,Reliability,75.0,52,11
Car age,5.0,Maintenance cost,1000,Reliability,80.0,52,12
Car age,4.0,Maintenance cost,1400,Reliability,80.0,52,13
Car age,3.0,Maintenance cost,1600,Reliability,85.0,52,14
Car age,7.0,Maintenance cost,1100,Reliability,65.0,52,15
Car age,6.0,Maintenance cost,1200,Reliability,70.0,52,16
Car age,1.0,Maintenance cost,2500,Reliability,100.0,52,17
Car age,2.0,Maintenance cost,2700,Reliability,98.0,52,18
Car age,9.0,Maintenance cost,700,Reliability,55.0,52,19
Car age,8.0,Maintenance cost,800,Reliability,60.0,52,20
Restaurant rating,4.0,Price per person,30,Popularity,70.0,50,21
Restaurant rating,5.0,Price per person,40,Popularity,75.0,50,22
Restaurant rating,5.0,Price per person,20,Popularity,85.0,50,23
Restaurant rating,4.0,Price per person,30,Popularity,80.0,50,24
Restaurant rating,3.0,Price per person,50,Popularity,50.0,50,25
Restaurant rating,4.0,Price per person,60,Popularity,55.0,50,26
Restaurant rating,4.0,Price per person,40,Popularity,75.0,50,27
Restaurant rating,5.0,Price per person,50,Popularity,70.0,50,28
Restaurant rating,5.0,Price per person,15,Popularity,90.0,50,29
Restaurant rating,4.0,Price per person,25,Popularity,85.0,50,30
Restaurant rating,3.0,Price per person,35,Popularity,65.0,50,31
Restaurant rating,4.0,Price per person,45,Popularity,60.0,50,32
Restaurant rating,5.0,Price per person,25,Popularity,85.0,50,33
Restaurant rating,4.0,Price per person,35,Popularity,80.0,50,34
Restaurant rating,4.0,Price per person,30,Popularity,75.0,50,35
Restaurant rating,3.0,Price per person,40,Popularity,70.0,50,36
Restaurant rating,5.0,Price per person,10,Popularity,95.0,50,37
Restaurant rating,4.0,Price per person,20,Popularity,90.0,50,38
Restaurant rating,3.0,Price per person,45,Popularity,60.0,50,39
Restaurant rating,4.0,Price per person,55,Popularity,55.0,50,40
Book pages,300.0,Author fame,8,Enjoyment,70.0,53,1
Book pages,250.0,Author fame,9,Enjoyment,75.0,53,2
Book pages,500.0,Author fame,6,Enjoyment,85.0,53,3
Book pages,450.0,Author fame,7,Enjoyment,90.0,53,4
Book pages,200.0,Author fame,10,Enjoyment,65.0,53,5
Book pages,180.0,Author fame,11,Enjoyment,70.0,53,6
Book pages,400.0,Author fame,5,Enjoyment,75.0,53,7
Book pages,380.0,Author fame,6,Enjoyment,80.0,53,8
Book pages,600.0,Author fame,4,Enjoyment,90.0,53,9
Book pages,580.0,Author fame,5,Enjoyment,95.0,53,10
Book pages,250.0,Author fame,7,Enjoyment,70.0,53,11
Book pages,230.0,Author fame,8,Enjoyment,75.0,53,12
Book pages,550.0,Author fame,5,Enjoyment,85.0,53,13
Book pages,530.0,Author fame,6,Enjoyment,90.0,53,14
Book pages,350.0,Author fame,6,Enjoyment,75.0,53,15
Book pages,330.0,Author fame,7,Enjoyment,80.0,53,16
Book pages,700.0,Author fame,3,Enjoyment,95.0,53,17
Book pages,680.0,Author fame,4,Enjoyment,100.0,53,18
Book pages,150.0,Author fame,9,Enjoyment,60.0,53,19
Book pages,130.0,Author fame,10,Enjoyment,65.0,53,20
Phone age,2.0,Battery capacity,3000,Battery life,80.0,39,41
Phone age,3.0,Battery capacity,3500,Battery life,75.0,39,42
Phone age,1.0,Battery capacity,4000,Battery life,95.0,39,43
Phone age,2.0,Battery capacity,4500,Battery life,90.0,39,44
Phone age,4.0,Battery capacity,2500,Battery life,60.0,39,45
Phone age,5.0,Battery capacity,3000,Battery life,55.0,39,46
Phone age,3.0,Battery capacity,3200,Battery life,70.0,39,47
Phone age,4.0,Battery capacity,3700,Battery life,65.0,39,48
Phone age,5.0,Battery capacity,2000,Battery life,50.0,39,49
Phone age,6.0,Battery capacity,2500,Battery life,45.0,39,50
Phone age,2.0,Battery capacity,3500,Battery life,85.0,39,51
Phone age,3.0,Battery capacity,4000,Battery life,80.0,39,52
Phone age,4.0,Battery capacity,2800,Battery life,70.0,39,53
Phone age,5.0,Battery capacity,3300,Battery life,65.0,39,54
Phone age,3.0,Battery capacity,3400,Battery life,75.0,39,55
Phone age,4.0,Battery capacity,3900,Battery life,70.0,39,56
Phone age,1.0,Battery capacity,4200,Battery life,98.0,39,57
Phone age,2.0,Battery capacity,4700,Battery life,93.0,39,58
Phone age,6.0,Battery capacity,2200,Battery life,40.0,39,59
Phone age,7.0,Battery capacity,2700,Battery life,35.0,39,60
Coffee strength,4.0,Caffeine content,80,Energy boost,70.0,54,1
Coffee strength,5.0,Caffeine content,90,Energy boost,65.0,54,2
Coffee strength,3.0,Caffeine content,100,Energy boost,85.0,54,3
Coffee strength,4.0,Caffeine content,110,Energy boost,80.0,54,4
Coffee strength,5.0,Caffeine content,60,Energy boost,60.0,54,5
Coffee strength,6.0,Caffeine content,70,Energy boost,55.0,54,6
Coffee strength,2.0,Caffeine content,120,Energy boost,90.0,54,7
Coffee strength,3.0,Caffeine content,130,Energy boost,85.0,54,8
Coffee strength,4.0,Caffeine content,70,Energy boost,75.0,54,9
Coffee strength,5.0,Caffeine content,80,Energy boost,70.0,54,10
Coffee strength,3.0,Caffeine content,90,Energy boost,80.0,54,11
Coffee strength,4.0,Caffeine content,100,Energy boost,75.0,54,12
Coffee strength,5.0,Caffeine content,50,Energy boost,65.0,54,13
Coffee strength,6.0,Caffeine content,60,Energy boost,60.0,54,14
Coffee strength,2.0,Caffeine content,110,Energy boost,85.0,54,15
Coffee strength,3.0,Caffeine content,120,Energy boost,80.0,54,16
Coffee strength,4.0,Caffeine content,60,Energy boost,70.0,54,17
Coffee strength,5.0,Caffeine content,70,Energy boost,65.0,54,18
Coffee strength,3.0,Caffeine content,80,Energy boost,75.0,54,19
Coffee strength,4.0,Caffeine content,90,Energy boost,70.0,54,20
Exercise intensity,7.0,Water intake,2,Muscle gain,70.0,55,1
Exercise intensity,8.0,Water intake,3,Muscle gain,65.0,55,2
Exercise intensity,6.0,Water intake,3,Muscle gain,80.0,55,3
Exercise intensity,7.0,Water intake,4,Muscle gain,75.0,55,4
Exercise intensity,5.0,Water intake,1,Muscle gain,60.0,55,5
Exercise intensity,6.0,Water intake,2,Muscle gain,55.0,55,6
Exercise intensity,8.0,Water intake,2,Muscle gain,85.0,55,7
Exercise intensity,9.0,Water intake,3,Muscle gain,80.0,55,8
Exercise intensity,4.0,Water intake,4,Muscle gain,75.0,55,9
Exercise intensity,5.0,Water intake,5,Muscle gain,70.0,55,10
Exercise intensity,7.0,Water intake,1,Muscle gain,70.0,55,11
Exercise intensity,8.0,Water intake,2,Muscle gain,65.0,55,12
Exercise intensity,6.0,Water intake,2,Muscle gain,80.0,55,13
Exercise intensity,7.0,Water intake,3,Muscle gain,75.0,55,14
Exercise intensity,5.0,Water intake,3,Muscle gain,75.0,55,15
Exercise intensity,6.0,Water intake,4,Muscle gain,70.0,55,16
Exercise intensity,8.0,Water intake,1,Muscle gain,85.0,55,17
Exercise intensity,9.0,Water intake,2,Muscle gain,80.0,55,18
Exercise intensity,4.0,Water intake,5,Muscle gain,65.0,55,19
Exercise intensity,5.0,Water intake,6,Muscle gain,60.0,55,20
Engine power (in horsepower),200.0,Weight (in kg),1500,Car efficiency,8.0,56,1
Engine power (in horsepower),180.0,Weight (in kg),1400,Car efficiency,9.0,56,2
Engine power (in horsepower),250.0,Weight (in kg),1600,Car efficiency,7.0,56,3
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,8.0,56,4
Engine power (in horsepower),180.0,Weight (in kg),1400,Car efficiency,9.0,56,5
Engine power (in horsepower),160.0,Weight (in kg),1300,Car efficiency,10.0,56,6
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,7.0,56,7
Engine power (in horsepower),200.0,Weight (in kg),1400,Car efficiency,8.0,56,8
Engine power (in horsepower),200.0,Weight (in kg),1500,Car efficiency,8.0,56,9
Engine power (in horsepower),250.0,Weight (in kg),1600,Car efficiency,6.0,56,10
Engine power (in horsepower),190.0,Weight (in kg),1400,Car efficiency,9.0,56,11
Engine power (in horsepower),170.0,Weight (in kg),1300,Car efficiency,10.0,56,12
Engine power (in horsepower),240.0,Weight (in kg),1600,Car efficiency,6.0,56,13
Engine power (in horsepower),220.0,Weight (in kg),1500,Car efficiency,7.0,56,14
Engine power (in horsepower),170.0,Weight (in kg),1300,Car efficiency,10.0,56,15
Engine power (in horsepower),150.0,Weight (in kg),1200,Car efficiency,11.0,56,16
Engine power (in horsepower),210.0,Weight (in kg),1400,Car efficiency,8.0,56,17
Engine power (in horsepower),230.0,Weight (in kg),1500,Car efficiency,7.0,56,18
Engine power (in horsepower),190.0,Weight (in kg),1400,Car efficiency,9.0,56,19
Engine power (in horsepower),210.0,Weight (in kg),1500,Car efficiency,8.0,56,20
Time on the treadmill (in minutes),30.0,Heart rate (bpm),120,Calories burned,250.0,57,1
Time on the treadmill (in minutes),40.0,Heart rate (bpm),110,Calories burned,240.0,57,2
Time on the treadmill (in minutes),40.0,Heart rate (bpm),110,Calories burned,240.0,57,3
Time on the treadmill (in minutes),50.0,Heart rate (bpm),100,Calories burned,230.0,57,4
Time on the treadmill (in minutes),20.0,Heart rate (bpm),130,Calories burned,200.0,57,5
Time on the treadmill (in minutes),30.0,Heart rate (bpm),120,Calories burned,250.0,57,6
Time on the treadmill (in minutes),50.0,Heart rate (bpm),100,Calories burned,230.0,57,7
Time on the treadmill (in minutes),60.0,Heart rate (bpm),90,Calories burned,220.0,57,8
Time on the treadmill (in minutes),30.0,Heart rate (bpm),120,Calories burned,250.0,57,9
Time on the treadmill (in minutes),20.0,Heart rate (bpm),130,Calories burned,200.0,57,10
Time on the treadmill (in minutes),40.0,Heart rate (bpm),110,Calories burned,240.0,57,11
Time on the treadmill (in minutes),30.0,Heart rate (bpm),120,Calories burned,250.0,57,12
Time on the treadmill (in minutes),20.0,Heart rate (bpm),130,Calories burned,200.0,57,13
Time on the treadmill (in minutes),10.0,Heart rate (bpm),140,Calories burned,180.0,57,14
Time on the treadmill (in minutes),60.0,Heart rate (bpm),90,Calories burned,220.0,57,15
Time on the treadmill (in minutes),70.0,Heart rate (bpm),80,Calories burned,210.0,57,16
Time on the treadmill (in minutes),50.0,Heart rate (bpm),100,Calories burned,230.0,57,17
Time on the treadmill (in minutes),40.0,Heart rate (bpm),110,Calories burned,240.0,57,18
Time on the treadmill (in minutes),30.0,Heart rate (bpm),120,Calories burned,250.0,57,19
Time on the treadmill (in minutes),20.0,Heart rate (bpm),130,Calories burned,200.0,57,20
Engine power (hp),200.0,Weight (kg),1500,Car speed (mph),110.0,58,1
Engine power (hp),150.0,Weight (kg),1400,Car speed (mph),100.0,58,2
Engine power (hp),250.0,Weight (kg),1600,Car speed (mph),120.0,58,3
Engine power (hp),140.0,Weight (kg),1500,Car speed (mph),95.0,58,4
Engine power (hp),300.0,Weight (kg),1400,Car speed (mph),130.0,58,5
Engine power (hp),130.0,Weight (kg),1600,Car speed (mph),85.0,58,6
Engine power (hp),180.0,Weight (kg),1300,Car speed (mph),105.0,58,7
Engine power (hp),160.0,Weight (kg),1400,Car speed (mph),100.0,58,8
Engine power (hp),220.0,Weight (kg),1700,Car speed (mph),115.0,58,9
Engine power (hp),170.0,Weight (kg),1600,Car speed (mph),90.0,58,10
Engine power (hp),240.0,Weight (kg),1500,Car speed (mph),120.0,58,11
Engine power (hp),150.0,Weight (kg),1500,Car speed (mph),100.0,58,12
Engine power (hp),310.0,Weight (kg),1300,Car speed (mph),135.0,58,13
Engine power (hp),120.0,Weight (kg),1400,Car speed (mph),80.0,58,14
Engine power (hp),190.0,Weight (kg),1400,Car speed (mph),108.0,58,15
Engine power (hp),170.0,Weight (kg),1500,Car speed (mph),98.0,58,16
Engine power (hp),260.0,Weight (kg),1600,Car speed (mph),125.0,58,17
