,task_id,participant,target,feature,answer,confidence
1653,286,3,['learningoutcomes'],teachingquality,J,5
1654,286,4,['learningoutcomes'],teachingquality,F,3
1655,286,5,['learningoutcomes'],teachingquality,F,4
1656,286,6,['learningoutcomes'],teachingquality,J,5
1657,286,7,['learningoutcomes'],teachingquality,J,4
1658,286,8,['learningoutcomes'],teachingquality,J,4
1659,286,9,['learningoutcomes'],teachingquality,J,5
1660,291,0,['examperformance'],Studentpreparedness,J,4
1661,291,1,['examperformance'],Studentpreparedness,J,3
1662,291,2,['examperformance'],Studentpreparedness,J,5
1663,291,3,['examperformance'],Studentpreparedness,F,4
1664,291,4,['examperformance'],Studentpreparedness,J,3
1665,291,5,['examperformance'],Studentpreparedness,J,4
1666,291,6,['examperformance'],Studentpreparedness,J,4
1667,291,7,['examperformance'],Studentpreparedness,F,3
1668,291,8,['examperformance'],Studentpreparedness,J,4
1669,291,9,['examperformance'],Studentpreparedness,F,5
1670,291,0,['examperformance'],questionrelevance,J,5
1671,291,1,['examperformance'],questionrelevance,F,2
1672,291,2,['examperformance'],questionrelevance,J,3
1673,291,3,['examperformance'],questionrelevance,F,3
1674,291,4,['examperformance'],questionrelevance,J,3
1675,291,5,['examperformance'],questionrelevance,J,3
1676,291,6,['examperformance'],questionrelevance,F,2
1677,291,7,['examperformance'],questionrelevance,J,4
1678,291,8,['examperformance'],questionrelevance,J,4
1679,291,9,['examperformance'],questionrelevance,J,3
1680,294,0,['patientoutcomes'],Clinicalexpertise,J,4
1681,294,1,['patientoutcomes'],Clinicalexpertise,J,5
1682,294,2,['patientoutcomes'],Clinicalexpertise,J,3
1683,294,3,['patientoutcomes'],Clinicalexpertise,J,4
1684,294,4,['patientoutcomes'],Clinicalexpertise,F,2
1685,294,5,['patientoutcomes'],Clinicalexpertise,J,3
1686,294,6,['patientoutcomes'],Clinicalexpertise,J,4
1687,294,7,['patientoutcomes'],Clinicalexpertise,F,5
1688,294,8,['patientoutcomes'],Clinicalexpertise,F,3
1689,294,9,['patientoutcomes'],Clinicalexpertise,J,3
1690,294,0,['patientoutcomes'],diagnostictechnology,J,4
1691,294,1,['patientoutcomes'],diagnostictechnology,F,4
1692,294,2,['patientoutcomes'],diagnostictechnology,F,3
1693,294,3,['patientoutcomes'],diagnostictechnology,J,2
1694,294,4,['patientoutcomes'],diagnostictechnology,J,5
1695,294,5,['patientoutcomes'],diagnostictechnology,F,4
1696,294,6,['patientoutcomes'],diagnostictechnology,J,5
1697,294,7,['patientoutcomes'],diagnostictechnology,J,4
1698,294,8,['patientoutcomes'],diagnostictechnology,J,3
1699,294,9,['patientoutcomes'],diagnostictechnology,J,4
1700,295,0,['administrationsuccess'],Leadershipintegrity,J,3
1701,295,1,['administrationsuccess'],Leadershipintegrity,J,3
1702,295,2,['administrationsuccess'],Leadershipintegrity,J,3
1703,295,3,['administrationsuccess'],Leadershipintegrity,J,4
1704,295,4,['administrationsuccess'],Leadershipintegrity,F,1
1705,295,5,['administrationsuccess'],Leadershipintegrity,J,4
1706,295,6,['administrationsuccess'],Leadershipintegrity,J,4
1707,295,7,['administrationsuccess'],Leadershipintegrity,J,3
1708,295,8,['administrationsuccess'],Leadershipintegrity,J,5
1709,295,9,['administrationsuccess'],Leadershipintegrity,F,2
1710,295,0,['administrationsuccess'],citizenapproval,F,3
1711,295,1,['administrationsuccess'],citizenapproval,J,5
1712,295,2,['administrationsuccess'],citizenapproval,F,2
1713,295,3,['administrationsuccess'],citizenapproval,J,3
1714,295,4,['administrationsuccess'],citizenapproval,J,4
1715,295,5,['administrationsuccess'],citizenapproval,J,4
1716,295,6,['administrationsuccess'],citizenapproval,J,4
1717,295,7,['administrationsuccess'],citizenapproval,J,4
1718,295,8,['administrationsuccess'],citizenapproval,J,5
1719,295,9,['administrationsuccess'],citizenapproval,J,2
1720,301,0,['publichealthoutcomes'],Healtheducation,J,5
1721,301,1,['publichealthoutcomes'],Healtheducation,J,5
1722,301,2,['publichealthoutcomes'],Healtheducation,J,3
1723,301,3,['publichealthoutcomes'],Healtheducation,J,3
1724,301,4,['publichealthoutcomes'],Healtheducation,J,2
1725,301,5,['publichealthoutcomes'],Healtheducation,J,2
1726,301,6,['publichealthoutcomes'],Healtheducation,F,2
1727,301,7,['publichealthoutcomes'],Healtheducation,J,3
1728,301,8,['publichealthoutcomes'],Healtheducation,J,5
1729,301,9,['publichealthoutcomes'],Healtheducation,J,4
1730,301,0,['publichealthoutcomes'],preventativecare,J,3
1731,301,1,['publichealthoutcomes'],preventativecare,J,4
1732,301,2,['publichealthoutcomes'],preventativecare,F,5
1733,301,3,['publichealthoutcomes'],preventativecare,J,2
1734,301,4,['publichealthoutcomes'],preventativecare,J,5
1735,301,5,['publichealthoutcomes'],preventativecare,F,2
1736,301,6,['publichealthoutcomes'],preventativecare,J,3
1737,301,7,['publichealthoutcomes'],preventativecare,J,3
1738,301,8,['publichealthoutcomes'],preventativecare,J,5
1739,301,9,['publichealthoutcomes'],preventativecare,J,4
1740,304,0,['marketstability'],Economicpolicy,J,4
1741,304,1,['marketstability'],Economicpolicy,F,3
1742,304,2,['marketstability'],Economicpolicy,J,3
1743,304,3,['marketstability'],Economicpolicy,F,5
1744,304,4,['marketstability'],Economicpolicy,J,4
1745,304,5,['marketstability'],Economicpolicy,F,4
1746,304,6,['marketstability'],Economicpolicy,F,4
1747,304,7,['marketstability'],Economicpolicy,J,3
1748,304,8,['marketstability'],Economicpolicy,J,2
1749,304,9,['marketstability'],Economicpolicy,J,2
1750,304,0,['marketstability'],financialregulation,F,1
1751,304,1,['marketstability'],financialregulation,F,2
1752,304,2,['marketstability'],financialregulation,J,2
1753,304,3,['marketstability'],financialregulation,J,5
1754,304,4,['marketstability'],financialregulation,J,3
1755,304,5,['marketstability'],financialregulation,J,3
1756,304,6,['marketstability'],financialregulation,J,2
1757,304,7,['marketstability'],financialregulation,J,4
1758,304,8,['marketstability'],financialregulation,F,1
1759,304,9,['marketstability'],financialregulation,F,1
1760,305,0,['symptomimprovement'],Drugefficacy,F,2
1761,305,1,['symptomimprovement'],Drugefficacy,J,4
1762,305,2,['symptomimprovement'],Drugefficacy,J,4
1763,305,3,['symptomimprovement'],Drugefficacy,J,3
1764,305,4,['symptomimprovement'],Drugefficacy,J,4
1765,305,5,['symptomimprovement'],Drugefficacy,J,2
1766,305,6,['symptomimprovement'],Drugefficacy,F,1
1767,305,7,['symptomimprovement'],Drugefficacy,J,3
1768,305,8,['symptomimprovement'],Drugefficacy,J,2
1769,305,9,['symptomimprovement'],Drugefficacy,J,4
1770,305,0,['symptomimprovement'],treatmentadherence,J,5
1771,305,1,['symptomimprovement'],treatmentadherence,F,1
1772,305,2,['symptomimprovement'],treatmentadherence,J,3
1773,305,3,['symptomimprovement'],treatmentadherence,F,3
1774,305,4,['symptomimprovement'],treatmentadherence,J,3
1775,305,5,['symptomimprovement'],treatmentadherence,J,3
1776,305,6,['symptomimprovement'],treatmentadherence,J,3
1777,305,7,['symptomimprovement'],treatmentadherence,J,3
1778,305,8,['symptomimprovement'],treatmentadherence,J,3
1779,305,9,['symptomimprovement'],treatmentadherence,J,5
1780,307,0,['mentalhealth'],Socialconnection,J,4
1781,307,1,['mentalhealth'],Socialconnection,J,3
1782,307,2,['mentalhealth'],Socialconnection,J,5
1783,307,3,['mentalhealth'],Socialconnection,F,4
1784,307,4,['mentalhealth'],Socialconnection,J,4
1785,307,5,['mentalhealth'],Socialconnection,F,2
1786,307,6,['mentalhealth'],Socialconnection,J,3
1787,307,7,['mentalhealth'],Socialconnection,J,4
1788,307,8,['mentalhealth'],Socialconnection,J,4
1789,307,9,['mentalhealth'],Socialconnection,J,3
1790,307,0,['mentalhealth'],supportsystems,J,5
1791,307,1,['mentalhealth'],supportsystems,J,4
1792,307,2,['mentalhealth'],supportsystems,F,2
1793,307,3,['mentalhealth'],supportsystems,J,3
1794,307,4,['mentalhealth'],supportsystems,J,3
1795,307,5,['mentalhealth'],supportsystems,J,4
1796,307,6,['mentalhealth'],supportsystems,J,4
1797,307,7,['mentalhealth'],supportsystems,J,5
1798,307,8,['mentalhealth'],supportsystems,F,3
1799,307,9,['mentalhealth'],supportsystems,J,3
1800,309,0,['livability'],Urbangreening,J,5
1801,309,1,['livability'],Urbangreening,J,5
1802,309,2,['livability'],Urbangreening,J,2
1803,309,3,['livability'],Urbangreening,F,3
1804,309,4,['livability'],Urbangreening,J,5
1805,309,5,['livability'],Urbangreening,J,4
1806,309,6,['livability'],Urbangreening,J,4
1807,309,7,['livability'],Urbangreening,J,4
1808,309,8,['livability'],Urbangreening,J,3
1809,309,9,['livability'],Urbangreening,F,1
1810,309,0,['livability'],pollutionreduction,J,4
1811,309,1,['livability'],pollutionreduction,F,3
1812,309,2,['livability'],pollutionreduction,F,1
1813,309,3,['livability'],pollutionreduction,J,4
1814,309,4,['livability'],pollutionreduction,J,4
1815,309,5,['livability'],pollutionreduction,J,3
1816,309,6,['livability'],pollutionreduction,J,3
1817,309,7,['livability'],pollutionreduction,J,3
1818,309,8,['livability'],pollutionreduction,F,3
1819,309,9,['livability'],pollutionreduction,J,4
1820,313,0,['publicsafety'],Policetraining,J,4
1821,313,1,['publicsafety'],Policetraining,F,3
1822,313,2,['publicsafety'],Policetraining,J,2
1823,313,3,['publicsafety'],Policetraining,J,5
1824,313,4,['publicsafety'],Policetraining,F,3
1825,313,5,['publicsafety'],Policetraining,F,3
1826,313,6,['publicsafety'],Policetraining,J,4
1827,313,7,['publicsafety'],Policetraining,J,4
1828,313,8,['publicsafety'],Policetraining,J,4
1829,313,9,['publicsafety'],Policetraining,J,4
1830,313,0,['publicsafety'],communityrelations,F,2
1831,313,1,['publicsafety'],communityrelations,J,4
1832,313,2,['publicsafety'],communityrelations,F,4
1833,313,3,['publicsafety'],communityrelations,J,4
1834,313,4,['publicsafety'],communityrelations,J,4
1835,313,5,['publicsafety'],communityrelations,J,5
1836,313,6,['publicsafety'],communityrelations,J,4
1837,313,7,['publicsafety'],communityrelations,J,5
1838,313,8,['publicsafety'],communityrelations,F,1
1839,313,9,['publicsafety'],communityrelations,J,2
1840,319,0,['customerloyalty'],Productquality,J,3
1841,319,1,['customerloyalty'],Productquality,J,4
1842,319,2,['customerloyalty'],Productquality,J,4
1843,319,3,['customerloyalty'],Productquality,J,4
1844,319,4,['customerloyalty'],Productquality,J,4
1845,319,5,['customerloyalty'],Productquality,J,2
1846,319,6,['customerloyalty'],Productquality,J,4
1847,319,7,['customerloyalty'],Productquality,J,4
1848,319,8,['customerloyalty'],Productquality,J,3
1849,319,9,['customerloyalty'],Productquality,F,3
1850,319,0,['customerloyalty'],brandtrust,J,5
1851,319,1,['customerloyalty'],brandtrust,J,3
1852,319,2,['customerloyalty'],brandtrust,J,3
1853,319,3,['customerloyalty'],brandtrust,J,4
1854,319,4,['customerloyalty'],brandtrust,J,5
1855,319,5,['customerloyalty'],brandtrust,J,4
1856,319,6,['customerloyalty'],brandtrust,J,5
1857,319,7,['customerloyalty'],brandtrust,J,5
1858,319,8,['customerloyalty'],brandtrust,J,3
1859,319,9,['customerloyalty'],brandtrust,F,2
1860,320,0,['graduationrates'],Parentinvolvement,F,2
1861,320,1,['graduationrates'],Parentinvolvement,F,3
1862,320,2,['graduationrates'],Parentinvolvement,J,4
1863,320,3,['graduationrates'],Parentinvolvement,J,3
1864,320,4,['graduationrates'],Parentinvolvement,J,3
1865,320,5,['graduationrates'],Parentinvolvement,F,2
1866,320,6,['graduationrates'],Parentinvolvement,J,3
1867,320,7,['graduationrates'],Parentinvolvement,J,4
1868,320,8,['graduationrates'],Parentinvolvement,J,3
1869,320,9,['graduationrates'],Parentinvolvement,J,3
1870,320,0,['graduationrates'],studentengagement,J,5
1871,320,1,['graduationrates'],studentengagement,J,4
1872,320,2,['graduationrates'],studentengagement,J,4
1873,320,3,['graduationrates'],studentengagement,F,2
1874,320,4,['graduationrates'],studentengagement,J,4
1875,320,5,['graduationrates'],studentengagement,J,2
1876,320,6,['graduationrates'],studentengagement,J,3
1877,320,7,['graduationrates'],studentengagement,J,4
1878,320,8,['graduationrates'],studentengagement,F,3
1879,320,9,['graduationrates'],studentengagement,J,4
1880,322,0,['communitywellbeing'],Healthcareaccess,J,4
1881,322,1,['communitywellbeing'],Healthcareaccess,F,3
1882,322,2,['communitywellbeing'],Healthcareaccess,F,5
1883,322,3,['communitywellbeing'],Healthcareaccess,J,3
1884,322,4,['communitywellbeing'],Healthcareaccess,J,4
1885,322,5,['communitywellbeing'],Healthcareaccess,J,4
1886,322,6,['communitywellbeing'],Healthcareaccess,J,3
1887,322,7,['communitywellbeing'],Healthcareaccess,J,4
1888,322,8,['communitywellbeing'],Healthcareaccess,J,2
1889,322,9,['communitywellbeing'],Healthcareaccess,J,5
1890,322,0,['communitywellbeing'],preventionfocus,F,2
1891,322,1,['communitywellbeing'],preventionfocus,F,3
1892,322,2,['communitywellbeing'],preventionfocus,J,3
1893,322,3,['communitywellbeing'],preventionfocus,J,4
1894,322,4,['communitywellbeing'],preventionfocus,F,4
1895,322,5,['communitywellbeing'],preventionfocus,F,4
1896,322,6,['communitywellbeing'],preventionfocus,F,2
1897,322,7,['communitywellbeing'],preventionfocus,F,5
1898,322,8,['communitywellbeing'],preventionfocus,F,5
1899,322,9,['communitywellbeing'],preventionfocus,F,4
1900,331,0,['workforcereadiness'],Skillbuilding,F,4
1901,331,1,['workforcereadiness'],Skillbuilding,F,4
1902,331,2,['workforcereadiness'],Skillbuilding,J,4
1903,331,3,['workforcereadiness'],Skillbuilding,J,5
1904,331,4,['workforcereadiness'],Skillbuilding,J,4
1905,331,5,['workforcereadiness'],Skillbuilding,J,3
1906,331,6,['workforcereadiness'],Skillbuilding,F,4
1907,331,7,['workforcereadiness'],Skillbuilding,F,1
1908,331,8,['workforcereadiness'],Skillbuilding,J,4
1909,331,9,['workforcereadiness'],Skillbuilding,J,4
1910,331,0,['workforcereadiness'],careerguidance,F,3
1911,331,1,['workforcereadiness'],careerguidance,F,1
1912,331,2,['workforcereadiness'],careerguidance,J,4
1913,331,3,['workforcereadiness'],careerguidance,J,4
1914,331,4,['workforcereadiness'],careerguidance,F,4
1915,331,5,['workforcereadiness'],careerguidance,J,5
1916,331,6,['workforcereadiness'],careerguidance,F,5
1917,331,7,['workforcereadiness'],careerguidance,F,4
1918,331,8,['workforcereadiness'],careerguidance,J,4
1919,331,9,['workforcereadiness'],careerguidance,J,3
1920,336,0,['healthybabies'],Familyplanning,J,5
1921,336,1,['healthybabies'],Familyplanning,J,3
1922,336,2,['healthybabies'],Familyplanning,J,4
1923,336,3,['healthybabies'],Familyplanning,J,3
1924,336,4,['healthybabies'],Familyplanning,J,3
1925,336,5,['healthybabies'],Familyplanning,J,3
1926,336,6,['healthybabies'],Familyplanning,F,3
1927,336,7,['healthybabies'],Familyplanning,F,3
1928,336,8,['healthybabies'],Familyplanning,F,5
1929,336,9,['healthybabies'],Familyplanning,J,3
1930,336,0,['healthybabies'],prenatalcare,J,4
1931,336,1,['healthybabies'],prenatalcare,F,4
1932,336,2,['healthybabies'],prenatalcare,J,5
1933,336,3,['healthybabies'],prenatalcare,J,5
1934,336,4,['healthybabies'],prenatalcare,J,4
1935,336,5,['healthybabies'],prenatalcare,J,2
1936,336,6,['healthybabies'],prenatalcare,J,4
1937,336,7,['healthybabies'],prenatalcare,J,4
1938,336,8,['healthybabies'],prenatalcare,J,2
1939,336,9,['healthybabies'],prenatalcare,J,2
1940,338,0,['informedpublic'],Informationquality,F,3
1941,338,1,['informedpublic'],Informationquality,J,4
1942,338,2,['informedpublic'],Informationquality,F,4
1943,338,3,['informedpublic'],Informationquality,J,3
1944,338,4,['informedpublic'],Informationquality,J,5
1945,338,5,['informedpublic'],Informationquality,J,3
1946,338,6,['informedpublic'],Informationquality,J,3
1947,338,7,['informedpublic'],Informationquality,F,3
1948,338,8,['informedpublic'],Informationquality,J,5
1949,338,9,['informedpublic'],Informationquality,F,4
1950,338,0,['informedpublic'],medialiteracy,J,3
1951,338,1,['informedpublic'],medialiteracy,J,4
1952,338,2,['informedpublic'],medialiteracy,J,2
1953,338,3,['informedpublic'],medialiteracy,F,4
1954,338,4,['informedpublic'],medialiteracy,F,3
1955,338,5,['informedpublic'],medialiteracy,J,3
1956,338,6,['informedpublic'],medialiteracy,F,5
1957,338,7,['informedpublic'],medialiteracy,J,5
1958,338,8,['informedpublic'],medialiteracy,J,5
1959,338,9,['informedpublic'],medialiteracy,J,3
1960,343,0,['wellbeing'],Healthawareness,J,3
1961,343,1,['wellbeing'],Healthawareness,J,4
1962,343,2,['wellbeing'],Healthawareness,J,3
1963,343,3,['wellbeing'],Healthawareness,F,2
1964,343,4,['wellbeing'],Healthawareness,F,4
1965,343,5,['wellbeing'],Healthawareness,J,3
1966,343,6,['wellbeing'],Healthawareness,F,2
1967,343,7,['wellbeing'],Healthawareness,J,3
1968,343,8,['wellbeing'],Healthawareness,J,5
1969,343,9,['wellbeing'],Healthawareness,J,5
1970,343,0,['wellbeing'],lifestylechanges,F,5
1971,343,1,['wellbeing'],lifestylechanges,J,2
1972,343,2,['wellbeing'],lifestylechanges,F,4
1973,343,3,['wellbeing'],lifestylechanges,F,4
1974,343,4,['wellbeing'],lifestylechanges,F,3
1975,343,5,['wellbeing'],lifestylechanges,J,3
1976,343,6,['wellbeing'],lifestylechanges,J,4
1977,343,7,['wellbeing'],lifestylechanges,F,4
1978,343,8,['wellbeing'],lifestylechanges,F,3
1979,343,9,['wellbeing'],lifestylechanges,J,3
1980,345,0,['injuryprevention'],Workplacesafety,J,4
1981,345,1,['injuryprevention'],Workplacesafety,F,5
1982,345,2,['injuryprevention'],Workplacesafety,F,3
1983,345,3,['injuryprevention'],Workplacesafety,J,4
1984,345,4,['injuryprevention'],Workplacesafety,F,3
1985,345,5,['injuryprevention'],Workplacesafety,J,4
1986,345,6,['injuryprevention'],Workplacesafety,J,4
1987,345,7,['injuryprevention'],Workplacesafety,F,5
1988,345,8,['injuryprevention'],Workplacesafety,J,3
1989,345,9,['injuryprevention'],Workplacesafety,J,3
1990,345,0,['injuryprevention'],emergencypreparedness,J,5
1991,345,1,['injuryprevention'],emergencypreparedness,J,3
1992,345,2,['injuryprevention'],emergencypreparedness,J,3
1993,345,3,['injuryprevention'],emergencypreparedness,F,5
1994,345,4,['injuryprevention'],emergencypreparedness,F,3
1995,345,5,['injuryprevention'],emergencypreparedness,F,3
1996,345,6,['injuryprevention'],emergencypreparedness,F,1
1997,345,7,['injuryprevention'],emergencypreparedness,J,4
1998,345,8,['injuryprevention'],emergencypreparedness,J,3
1999,345,9,['injuryprevention'],emergencypreparedness,F,4
2000,348,0,['diseasecure'],Medicalresearch,J,2
2001,348,1,['diseasecure'],Medicalresearch,J,5
2002,348,2,['diseasecure'],Medicalresearch,J,3
2003,348,3,['diseasecure'],Medicalresearch,F,3
2004,348,4,['diseasecure'],Medicalresearch,J,4
2005,348,5,['diseasecure'],Medicalresearch,J,3
2006,348,6,['diseasecure'],Medicalresearch,J,4
2007,348,7,['diseasecure'],Medicalresearch,J,5
2008,348,8,['diseasecure'],Medicalresearch,J,4
2009,348,9,['diseasecure'],Medicalresearch,J,2
2010,348,0,['diseasecure'],drugdevelopment,F,2
2011,348,1,['diseasecure'],drugdevelopment,F,2
2012,348,2,['diseasecure'],drugdevelopment,F,4
2013,348,3,['diseasecure'],drugdevelopment,F,3
2014,348,4,['diseasecure'],drugdevelopment,J,4
2015,348,5,['diseasecure'],drugdevelopment,J,2
2016,348,6,['diseasecure'],drugdevelopment,J,2
2017,348,7,['diseasecure'],drugdevelopment,J,4
2018,348,8,['diseasecure'],drugdevelopment,J,3
2019,348,9,['diseasecure'],drugdevelopment,J,2
2020,350,0,['studentfuturesunlocked'],Teacherexcellence,J,5
2021,350,1,['studentfuturesunlocked'],Teacherexcellence,J,4
2022,350,2,['studentfuturesunlocked'],Teacherexcellence,J,3
2023,350,3,['studentfuturesunlocked'],Teacherexcellence,F,4
2024,350,4,['studentfuturesunlocked'],Teacherexcellence,F,2
2025,350,5,['studentfuturesunlocked'],Teacherexcellence,J,3
2026,350,6,['studentfuturesunlocked'],Teacherexcellence,J,3
2027,350,7,['studentfuturesunlocked'],Teacherexcellence,J,4
2028,350,8,['studentfuturesunlocked'],Teacherexcellence,F,2
2029,350,9,['studentfuturesunlocked'],Teacherexcellence,J,4
2030,350,0,['studentfuturesunlocked'],curriculuminnovation,F,4
