,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
1645,Dog Weight,Age,Energy Level,28.0,3,6.0,24.0,4,5.0
1646,Dog Weight,Age,Energy Level,32.0,4,5.0,27.0,2,6.0
1647,Dog Weight,Age,Energy Level,22.0,1,6.0,26.0,3,5.0
1648,Dog Weight,Age,Energy Level,24.0,2,6.0,20.0,1,5.0
1649,Dog Weight,Age,Energy Level,30.0,3,5.0,25.0,2,6.0
1650,Plant Height,Number of Leaves,Flower Size,30.0,10,5.0,25.0,12,4.0
1651,Plant Height,Number of Leaves,Flower Size,28.0,14,4.0,32.0,9,5.0
1652,Plant Height,Number of Leaves,Flower Size,35.0,8,6.0,30.0,10,5.0
1653,Plant Height,Number of Leaves,Flower Size,27.0,15,4.0,31.0,9,5.0
1654,Plant Height,Number of Leaves,Flower Size,32.0,11,5.0,29.0,13,4.0
1655,Plant Height,Number of Leaves,Flower Size,26.0,16,4.0,33.0,8,6.0
1656,Plant Height,Number of Leaves,Flower Size,34.0,9,6.0,31.0,10,5.0
1657,Plant Height,Number of Leaves,Flower Size,29.0,12,5.0,28.0,14,4.0
1658,Plant Height,Number of Leaves,Flower Size,31.0,10,5.0,30.0,12,4.0
1659,Plant Height,Number of Leaves,Flower Size,25.0,13,4.0,27.0,11,4.0
1660,Book Length,Number of Chapters,Reading Time,400.0,20,10.0,300.0,15,8.0
1661,Book Length,Number of Chapters,Reading Time,350.0,18,9.0,450.0,25,12.0
1662,Book Length,Number of Chapters,Reading Time,500.0,22,12.0,400.0,18,10.0
1663,Book Length,Number of Chapters,Reading Time,420.0,20,11.0,380.0,17,9.0
1664,Book Length,Number of Chapters,Reading Time,300.0,12,7.0,350.0,18,9.0
1665,Book Length,Number of Chapters,Reading Time,450.0,24,11.0,400.0,20,10.0
1666,Book Length,Number of Chapters,Reading Time,300.0,15,8.0,320.0,16,8.0
1667,Book Length,Number of Chapters,Reading Time,480.0,25,12.0,420.0,20,11.0
1668,Book Length,Number of Chapters,Reading Time,370.0,19,10.0,400.0,22,11.0
1669,Book Length,Number of Chapters,Reading Time,320.0,16,8.0,340.0,17,9.0
1670,Athlete Height,Weight,Jump Height,190.0,80,60.0,180.0,85,58.0
1671,Athlete Height,Weight,Jump Height,185.0,75,59.0,195.0,90,57.0
1672,Athlete Height,Weight,Jump Height,175.0,70,55.0,180.0,80,58.0
1673,Athlete Height,Weight,Jump Height,192.0,82,61.0,188.0,84,60.0
1674,Athlete Height,Weight,Jump Height,170.0,65,53.0,175.0,70,55.0
1675,Athlete Height,Weight,Jump Height,188.0,85,59.0,185.0,80,58.0
1676,Athlete Height,Weight,Jump Height,178.0,72,56.0,182.0,76,57.0
1677,Athlete Height,Weight,Jump Height,190.0,83,60.0,187.0,82,59.0
1678,Athlete Height,Weight,Jump Height,172.0,68,54.0,176.0,71,55.0
1679,Athlete Height,Weight,Jump Height,184.0,78,58.0,180.0,80,57.0
1680,Restaurant Size,Number of Tables,Wait Time,100.0,20,15.0,120.0,25,20.0
1681,Restaurant Size,Number of Tables,Wait Time,90.0,18,13.0,110.0,22,17.0
1682,Restaurant Size,Number of Tables,Wait Time,110.0,24,18.0,95.0,19,14.0
1683,Restaurant Size,Number of Tables,Wait Time,105.0,22,16.0,115.0,26,19.0
1684,Restaurant Size,Number of Tables,Wait Time,85.0,17,12.0,100.0,20,15.0
1685,Restaurant Size,Number of Tables,Wait Time,100.0,21,16.0,98.0,19,14.0
1686,Restaurant Size,Number of Tables,Wait Time,115.0,26,19.0,105.0,22,16.0
1687,Restaurant Size,Number of Tables,Wait Time,95.0,19,14.0,105.0,23,17.0
1688,Restaurant Size,Number of Tables,Wait Time,120.0,28,22.0,110.0,25,20.0
1689,Restaurant Size,Number of Tables,Wait Time,105.0,23,17.0,100.0,20,15.0
1690,Bike Weight,Wheel Size,Speed,10.0,26,20.0,12.0,28,18.0
1691,Bike Weight,Wheel Size,Speed,11.0,27,19.0,13.0,29,17.0
1692,Bike Weight,Wheel Size,Speed,9.0,25,21.0,11.0,27,19.0
1693,Bike Weight,Wheel Size,Speed,12.0,28,18.0,10.0,26,20.0
1694,Bike Weight,Wheel Size,Speed,13.0,29,17.0,11.0,27,19.0
1695,Bike Weight,Wheel Size,Speed,10.0,26,20.0,12.0,28,18.0
1696,Bike Weight,Wheel Size,Speed,11.0,27,19.0,9.0,25,21.0
1697,Bike Weight,Wheel Size,Speed,12.0,28,18.0,13.0,29,17.0
1698,Bike Weight,Wheel Size,Speed,9.0,25,21.0,10.0,26,20.0
1699,Bike Weight,Wheel Size,Speed,11.0,27,19.0,12.0,28,18.0
1700,Study hours,Intelligence,Exam score,5.0,80,85.0,4.0,85,82.0
1701,Study hours,Intelligence,Exam score,6.0,70,90.0,5.0,75,88.0
1702,Study hours,Intelligence,Exam score,3.0,90,70.0,4.0,95,75.0
1703,Study hours,Intelligence,Exam score,7.0,60,95.0,6.0,65,93.0
1704,Study hours,Intelligence,Exam score,2.0,85,60.0,3.0,90,65.0
1705,Study hours,Intelligence,Exam score,8.0,50,100.0,7.0,55,98.0
1706,Study hours,Intelligence,Exam score,4.0,75,80.0,3.0,80,78.0
1707,Study hours,Intelligence,Exam score,5.0,65,85.0,6.0,70,88.0
1708,Study hours,Intelligence,Exam score,6.0,70,90.0,5.0,75,87.0
1709,Study hours,Intelligence,Exam score,3.0,80,70.0,4.0,85,75.0
1710,Age,Exercise hours,Health index,40.0,2,80.0,35.0,3,85.0
1711,Age,Exercise hours,Health index,50.0,1,70.0,45.0,2,75.0
1712,Age,Exercise hours,Health index,30.0,4,90.0,35.0,3,88.0
1713,Age,Exercise hours,Health index,60.0,1,60.0,55.0,2,65.0
1714,Age,Exercise hours,Health index,25.0,5,95.0,30.0,4,93.0
1715,Age,Exercise hours,Health index,45.0,2,85.0,50.0,1,80.0
1716,Age,Exercise hours,Health index,35.0,3,90.0,40.0,2,88.0
1717,Age,Exercise hours,Health index,55.0,1,75.0,50.0,2,80.0
1718,Age,Exercise hours,Health index,28.0,4,92.0,32.0,3,90.0
1719,Age,Exercise hours,Health index,42.0,3,88.0,47.0,2,85.0
1720,Car age,Maintenance cost,Reliability,5.0,1000,70.0,4.0,1200,75.0
1721,Car age,Maintenance cost,Reliability,3.0,1500,85.0,2.0,1700,90.0
1722,Car age,Maintenance cost,Reliability,10.0,500,50.0,9.0,600,55.0
1723,Car age,Maintenance cost,Reliability,8.0,800,60.0,7.0,900,65.0
1724,Car age,Maintenance cost,Reliability,2.0,2000,95.0,3.0,2200,92.0
1725,Car age,Maintenance cost,Reliability,6.0,900,75.0,5.0,1000,80.0
1726,Car age,Maintenance cost,Reliability,4.0,1400,80.0,3.0,1600,85.0
1727,Car age,Maintenance cost,Reliability,7.0,1100,65.0,6.0,1200,70.0
1728,Car age,Maintenance cost,Reliability,1.0,2500,100.0,2.0,2700,98.0
1729,Car age,Maintenance cost,Reliability,9.0,700,55.0,8.0,800,60.0
1730,Restaurant rating,Price per person,Popularity,4.0,30,70.0,5.0,40,75.0
1731,Restaurant rating,Price per person,Popularity,5.0,20,85.0,4.0,30,80.0
1732,Restaurant rating,Price per person,Popularity,3.0,50,50.0,4.0,60,55.0
1733,Restaurant rating,Price per person,Popularity,4.0,40,75.0,5.0,50,70.0
1734,Restaurant rating,Price per person,Popularity,5.0,15,90.0,4.0,25,85.0
1735,Restaurant rating,Price per person,Popularity,3.0,35,65.0,4.0,45,60.0
1736,Restaurant rating,Price per person,Popularity,5.0,25,85.0,4.0,35,80.0
1737,Restaurant rating,Price per person,Popularity,4.0,30,75.0,3.0,40,70.0
1738,Restaurant rating,Price per person,Popularity,5.0,10,95.0,4.0,20,90.0
1739,Restaurant rating,Price per person,Popularity,3.0,45,60.0,4.0,55,55.0
1740,Book pages,Author fame,Enjoyment,300.0,8,70.0,250.0,9,75.0
1741,Book pages,Author fame,Enjoyment,500.0,6,85.0,450.0,7,90.0
1742,Book pages,Author fame,Enjoyment,200.0,10,65.0,180.0,11,70.0
1743,Book pages,Author fame,Enjoyment,400.0,5,75.0,380.0,6,80.0
1744,Book pages,Author fame,Enjoyment,600.0,4,90.0,580.0,5,95.0
1745,Book pages,Author fame,Enjoyment,250.0,7,70.0,230.0,8,75.0
1746,Book pages,Author fame,Enjoyment,550.0,5,85.0,530.0,6,90.0
1747,Book pages,Author fame,Enjoyment,350.0,6,75.0,330.0,7,80.0
1748,Book pages,Author fame,Enjoyment,700.0,3,95.0,680.0,4,100.0
1749,Book pages,Author fame,Enjoyment,150.0,9,60.0,130.0,10,65.0
1750,Phone age,Battery capacity,Battery life,2.0,3000,80.0,3.0,3500,75.0
1751,Phone age,Battery capacity,Battery life,1.0,4000,95.0,2.0,4500,90.0
1752,Phone age,Battery capacity,Battery life,4.0,2500,60.0,5.0,3000,55.0
1753,Phone age,Battery capacity,Battery life,3.0,3200,70.0,4.0,3700,65.0
1754,Phone age,Battery capacity,Battery life,5.0,2000,50.0,6.0,2500,45.0
1755,Phone age,Battery capacity,Battery life,2.0,3500,85.0,3.0,4000,80.0
1756,Phone age,Battery capacity,Battery life,4.0,2800,70.0,5.0,3300,65.0
1757,Phone age,Battery capacity,Battery life,3.0,3400,75.0,4.0,3900,70.0
1758,Phone age,Battery capacity,Battery life,1.0,4200,98.0,2.0,4700,93.0
1759,Phone age,Battery capacity,Battery life,6.0,2200,40.0,7.0,2700,35.0
1760,Coffee strength,Caffeine content,Energy boost,4.0,80,70.0,5.0,90,65.0
1761,Coffee strength,Caffeine content,Energy boost,3.0,100,85.0,4.0,110,80.0
1762,Coffee strength,Caffeine content,Energy boost,5.0,60,60.0,6.0,70,55.0
1763,Coffee strength,Caffeine content,Energy boost,2.0,120,90.0,3.0,130,85.0
1764,Coffee strength,Caffeine content,Energy boost,4.0,70,75.0,5.0,80,70.0
1765,Coffee strength,Caffeine content,Energy boost,3.0,90,80.0,4.0,100,75.0
1766,Coffee strength,Caffeine content,Energy boost,5.0,50,65.0,6.0,60,60.0
1767,Coffee strength,Caffeine content,Energy boost,2.0,110,85.0,3.0,120,80.0
1768,Coffee strength,Caffeine content,Energy boost,4.0,60,70.0,5.0,70,65.0
1769,Coffee strength,Caffeine content,Energy boost,3.0,80,75.0,4.0,90,70.0
1770,Exercise intensity,Water intake,Muscle gain,7.0,2,70.0,8.0,3,65.0
1771,Exercise intensity,Water intake,Muscle gain,6.0,3,80.0,7.0,4,75.0
1772,Exercise intensity,Water intake,Muscle gain,5.0,1,60.0,6.0,2,55.0
1773,Exercise intensity,Water intake,Muscle gain,8.0,2,85.0,9.0,3,80.0
1774,Exercise intensity,Water intake,Muscle gain,4.0,4,75.0,5.0,5,70.0
1775,Exercise intensity,Water intake,Muscle gain,7.0,1,70.0,8.0,2,65.0
1776,Exercise intensity,Water intake,Muscle gain,6.0,2,80.0,7.0,3,75.0
1777,Exercise intensity,Water intake,Muscle gain,5.0,3,75.0,6.0,4,70.0
1778,Exercise intensity,Water intake,Muscle gain,8.0,1,85.0,9.0,2,80.0
1779,Exercise intensity,Water intake,Muscle gain,4.0,5,65.0,5.0,6,60.0
1780,App rating,Ads per minute,User satisfaction,4.0,5,70.0,5.0,6,65.0
1781,App rating,Ads per minute,User satisfaction,5.0,3,85.0,6.0,4,80.0
1782,App rating,Ads per minute,User satisfaction,3.0,7,60.0,4.0,8,55.0
1783,App rating,Ads per minute,User satisfaction,5.0,2,90.0,6.0,3,85.0
1784,App rating,Ads per minute,User satisfaction,4.0,4,75.0,5.0,5,70.0
1785,App rating,Ads per minute,User satisfaction,5.0,1,95.0,6.0,2,90.0
1786,App rating,Ads per minute,User satisfaction,3.0,6,65.0,4.0,7,60.0
1787,App rating,Ads per minute,User satisfaction,4.0,3,80.0,5.0,4,75.0
1788,App rating,Ads per minute,User satisfaction,5.0,2,90.0,6.0,3,85.0
1789,App rating,Ads per minute,User satisfaction,3.0,5,70.0,4.0,6,65.0
1790,Tea strength,Caffeine content,Alertness,3.0,20,70.0,4.0,25,65.0
1791,Tea strength,Caffeine content,Alertness,4.0,15,85.0,5.0,20,80.0
1792,Tea strength,Caffeine content,Alertness,2.0,30,60.0,3.0,35,55.0
1793,Tea strength,Caffeine content,Alertness,5.0,10,90.0,6.0,15,85.0
1794,Tea strength,Caffeine content,Alertness,3.0,25,75.0,4.0,30,70.0
1795,Tea strength,Caffeine content,Alertness,4.0,12,85.0,5.0,17,80.0
1796,Tea strength,Caffeine content,Alertness,2.0,35,65.0,3.0,40,60.0
1797,Tea strength,Caffeine content,Alertness,5.0,8,95.0,6.0,13,90.0
1798,Tea strength,Caffeine content,Alertness,3.0,20,70.0,4.0,25,65.0
1799,Tea strength,Caffeine content,Alertness,4.0,18,80.0,5.0,23,75.0
1800,Size of the cake (in grams),Number of candles,Taste rating (1-10),200.0,10,7.0,150.0,15,6.0
1801,Size of the cake (in grams),Number of candles,Taste rating (1-10),300.0,5,8.0,250.0,10,7.0
1802,Size of the cake (in grams),Number of candles,Taste rating (1-10),400.0,8,9.0,350.0,12,8.0
1803,Size of the cake (in grams),Number of candles,Taste rating (1-10),250.0,3,6.0,200.0,8,7.0
1804,Size of the cake (in grams),Number of candles,Taste rating (1-10),350.0,10,8.0,300.0,15,7.0
1805,Size of the cake (in grams),Number of candles,Taste rating (1-10),450.0,12,9.0,400.0,18,8.0
1806,Size of the cake (in grams),Number of candles,Taste rating (1-10),200.0,5,6.0,150.0,10,5.0
1807,Size of the cake (in grams),Number of candles,Taste rating (1-10),300.0,7,7.0,250.0,12,6.0
1808,Size of the cake (in grams),Number of candles,Taste rating (1-10),400.0,9,8.0,350.0,14,7.0
1809,Size of the cake (in grams),Number of candles,Taste rating (1-10),250.0,4,6.0,200.0,9,5.0
1810,Number of pages,Font size,Readability (1-10),100.0,12,8.0,200.0,10,7.0
1811,Number of pages,Font size,Readability (1-10),150.0,14,9.0,250.0,12,8.0
1812,Number of pages,Font size,Readability (1-10),120.0,10,7.0,180.0,12,6.0
1813,Number of pages,Font size,Readability (1-10),180.0,16,9.0,240.0,14,8.0
1814,Number of pages,Font size,Readability (1-10),100.0,12,7.0,150.0,14,6.0
1815,Number of pages,Font size,Readability (1-10),140.0,10,8.0,200.0,12,7.0
1816,Number of pages,Font size,Readability (1-10),160.0,14,9.0,220.0,12,8.0
1817,Number of pages,Font size,Readability (1-10),130.0,12,8.0,190.0,10,7.0
1818,Number of pages,Font size,Readability (1-10),170.0,16,9.0,230.0,14,8.0
1819,Number of pages,Font size,Readability (1-10),110.0,12,7.0,160.0,14,6.0
1820,Number of hours of practice,Number of breaks,Performance score (1-10),10.0,2,8.0,8.0,1,7.0
1821,Number of hours of practice,Number of breaks,Performance score (1-10),12.0,3,7.0,10.0,2,8.0
1822,Number of hours of practice,Number of breaks,Performance score (1-10),8.0,1,9.0,6.0,0,8.0
1823,Number of hours of practice,Number of breaks,Performance score (1-10),14.0,4,6.0,12.0,3,7.0
1824,Number of hours of practice,Number of breaks,Performance score (1-10),6.0,0,10.0,4.0,0,9.0
1825,Number of hours of practice,Number of breaks,Performance score (1-10),10.0,2,8.0,12.0,3,7.0
1826,Number of hours of practice,Number of breaks,Performance score (1-10),16.0,5,5.0,14.0,4,6.0
1827,Number of hours of practice,Number of breaks,Performance score (1-10),8.0,1,9.0,10.0,2,8.0
1828,Number of hours of practice,Number of breaks,Performance score (1-10),12.0,3,7.0,14.0,4,6.0
1829,Number of hours of practice,Number of breaks,Performance score (1-10),6.0,0,10.0,8.0,1,9.0
1830,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),200.0,1500,8.0,180.0,1400,9.0
1831,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),250.0,1600,7.0,220.0,1500,8.0
1832,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),180.0,1400,9.0,160.0,1300,10.0
1833,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),220.0,1500,7.0,200.0,1400,8.0
1834,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),200.0,1500,8.0,250.0,1600,6.0
1835,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),190.0,1400,9.0,170.0,1300,10.0
1836,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),240.0,1600,6.0,220.0,1500,7.0
1837,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),170.0,1300,10.0,150.0,1200,11.0
1838,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),210.0,1400,8.0,230.0,1500,7.0
1839,Engine power (in horsepower),Weight (in kg),Fuel efficiency (km/l),190.0,1400,9.0,210.0,1500,8.0
1840,Time spent studying (in hours),Number of subjects,Exam score (1-100),5.0,3,85.0,6.0,4,80.0
1841,Time spent studying (in hours),Number of subjects,Exam score (1-100),4.0,2,90.0,5.0,3,85.0
1842,Time spent studying (in hours),Number of subjects,Exam score (1-100),6.0,4,80.0,7.0,5,75.0
1843,Time spent studying (in hours),Number of subjects,Exam score (1-100),3.0,2,95.0,4.0,3,90.0
1844,Time spent studying (in hours),Number of subjects,Exam score (1-100),7.0,5,75.0,8.0,6,70.0
1845,Time spent studying (in hours),Number of subjects,Exam score (1-100),6.0,3,85.0,7.0,4,80.0
1846,Time spent studying (in hours),Number of subjects,Exam score (1-100),5.0,4,80.0,6.0,5,75.0
1847,Time spent studying (in hours),Number of subjects,Exam score (1-100),4.0,3,85.0,5.0,4,80.0
1848,Time spent studying (in hours),Number of subjects,Exam score (1-100),3.0,2,90.0,4.0,3,85.0
1849,Time spent studying (in hours),Number of subjects,Exam score (1-100),8.0,6,70.0,9.0,7,65.0
1850,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),2.0,4,8.0,3.0,5,7.0
1851,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),1.0,3,9.0,2.0,4,8.0
1852,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),3.0,5,7.0,4.0,6,6.0
1853,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),2.0,4,8.0,1.0,3,9.0
1854,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),4.0,6,6.0,5.0,7,5.0
1855,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),3.0,5,7.0,2.0,4,8.0
1856,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),5.0,7,5.0,6.0,8,4.0
1857,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),2.0,4,8.0,3.0,5,7.0
1858,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),1.0,3,9.0,2.0,4,8.0
1859,Age of the dog (in years),Number of vaccinations,Behavior score (1-10),4.0,6,6.0,3.0,5,7.0
1860,Number of ingredients,Prep time (in minutes),Taste rating (1-10),5.0,30,8.0,6.0,25,7.0
1861,Number of ingredients,Prep time (in minutes),Taste rating (1-10),4.0,20,9.0,5.0,25,8.0
1862,Number of ingredients,Prep time (in minutes),Taste rating (1-10),6.0,25,7.0,7.0,20,6.0
1863,Number of ingredients,Prep time (in minutes),Taste rating (1-10),3.0,15,10.0,4.0,20,9.0
1864,Number of ingredients,Prep time (in minutes),Taste rating (1-10),7.0,30,6.0,8.0,25,5.0
1865,Number of ingredients,Prep time (in minutes),Taste rating (1-10),5.0,25,8.0,6.0,20,7.0
1866,Number of ingredients,Prep time (in minutes),Taste rating (1-10),4.0,20,9.0,5.0,15,8.0
1867,Number of ingredients,Prep time (in minutes),Taste rating (1-10),6.0,25,7.0,7.0,20,6.0
1868,Number of ingredients,Prep time (in minutes),Taste rating (1-10),3.0,15,10.0,4.0,10,9.0
1869,Number of ingredients,Prep time (in minutes),Taste rating (1-10),8.0,30,5.0,9.0,25,4.0
1870,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,30.0,120,250.0,40.0,110,240.0
1871,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,40.0,110,240.0,50.0,100,230.0
1872,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,20.0,130,200.0,30.0,120,250.0
1873,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,50.0,100,230.0,60.0,90,220.0
1874,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,30.0,120,250.0,20.0,130,200.0
1875,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,40.0,110,240.0,30.0,120,250.0
1876,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,20.0,130,200.0,10.0,140,180.0
1877,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,60.0,90,220.0,70.0,80,210.0
1878,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,50.0,100,230.0,40.0,110,240.0
1879,Time on the treadmill (in minutes),Heart rate (bpm),Calories burned,30.0,120,250.0,20.0,130,200.0
1880,Number of rooms,Square footage (in sq ft),House price (in $1000s),3.0,1200,250.0,4.0,1500,300.0
1881,Number of rooms,Square footage (in sq ft),House price (in $1000s),4.0,1500,300.0,5.0,1800,350.0
1882,Number of rooms,Square footage (in sq ft),House price (in $1000s),2.0,1000,200.0,3.0,1200,250.0
1883,Number of rooms,Square footage (in sq ft),House price (in $1000s),5.0,1800,350.0,6.0,2100,400.0
1884,Number of rooms,Square footage (in sq ft),House price (in $1000s),3.0,1200,250.0,2.0,1000,200.0
1885,Number of rooms,Square footage (in sq ft),House price (in $1000s),4.0,1500,300.0,3.0,1200,250.0
1886,Number of rooms,Square footage (in sq ft),House price (in $1000s),2.0,1000,200.0,1.0,800,180.0
1887,Number of rooms,Square footage (in sq ft),House price (in $1000s),6.0,2100,400.0,7.0,2400,450.0
1888,Number of rooms,Square footage (in sq ft),House price (in $1000s),5.0,1800,350.0,4.0,1500,300.0
1889,Number of rooms,Square footage (in sq ft),House price (in $1000s),3.0,1200,250.0,4.0,1500,300.0
1890,Age of the plant (in months),Number of leaves,Plant health score (1-10),6.0,10,8.0,5.0,15,7.0
1891,Age of the plant (in months),Number of leaves,Plant health score (1-10),4.0,8,9.0,3.0,12,8.0
1892,Age of the plant (in months),Number of leaves,Plant health score (1-10),5.0,15,7.0,6.0,20,6.0
1893,Age of the plant (in months),Number of leaves,Plant health score (1-10),3.0,12,8.0,4.0,16,7.0
1894,Age of the plant (in months),Number of leaves,Plant health score (1-10),6.0,10,8.0,7.0,14,7.0
1895,Age of the plant (in months),Number of leaves,Plant health score (1-10),4.0,8,9.0,5.0,12,8.0
1896,Age of the plant (in months),Number of leaves,Plant health score (1-10),2.0,6,10.0,3.0,10,9.0
1897,Age of the plant (in months),Number of leaves,Plant health score (1-10),5.0,15,7.0,4.0,12,8.0
1898,Age of the plant (in months),Number of leaves,Plant health score (1-10),3.0,12,8.0,2.0,10,9.0
1899,Age of the plant (in months),Number of leaves,Plant health score (1-10),6.0,10,8.0,5.0,15,7.0
1900,Time spent studying (hours),Number of breaks (times),Exam score (points),3.0,2,85.0,2.0,3,70.0
1901,Time spent studying (hours),Number of breaks (times),Exam score (points),4.0,1,90.0,1.0,4,60.0
1902,Time spent studying (hours),Number of breaks (times),Exam score (points),5.0,0,95.0,0.0,5,55.0
1903,Time spent studying (hours),Number of breaks (times),Exam score (points),2.0,1,75.0,1.0,2,65.0
1904,Time spent studying (hours),Number of breaks (times),Exam score (points),4.0,3,88.0,3.0,4,78.0
1905,Time spent studying (hours),Number of breaks (times),Exam score (points),3.0,4,82.0,4.0,3,75.0
1906,Time spent studying (hours),Number of breaks (times),Exam score (points),5.0,2,92.0,2.0,5,72.0
1907,Time spent studying (hours),Number of breaks (times),Exam score (points),1.0,3,68.0,3.0,1,72.0
1908,Time spent studying (hours),Number of breaks (times),Exam score (points),2.0,4,70.0,4.0,2,75.0
1909,Time spent studying (hours),Number of breaks (times),Exam score (points),4.0,0,90.0,0.0,4,60.0
1910,Engine power (hp),Weight (kg),Car speed (mph),200.0,1500,110.0,150.0,1400,100.0
1911,Engine power (hp),Weight (kg),Car speed (mph),250.0,1600,120.0,140.0,1500,95.0
