,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
867,Phone Camera Megapixels,Phone Display Size,Phone Overall Score,12.0,6.7,8.5,16.0,6.1,8.7
868,Phone Camera Megapixels,Phone Display Size,Phone Overall Score,18.0,6.0,8.8,14.0,6.5,8.6
869,Phone Camera Megapixels,Phone Display Size,Phone Overall Score,10.0,6.8,8.4,15.0,6.2,8.6
870,Book Page Count,Book Publication Year,Book Popularity,300.0,2010.0,7.8,350.0,2015.0,8.2
871,Book Page Count,Book Publication Year,Book Popularity,400.0,2012.0,8.0,380.0,2013.0,8.1
872,Book Page Count,Book Publication Year,Book Popularity,250.0,2015.0,7.5,300.0,2014.0,7.7
873,Book Page Count,Book Publication Year,Book Popularity,350.0,2011.0,7.9,400.0,2010.0,8.0
874,Book Page Count,Book Publication Year,Book Popularity,320.0,2013.0,7.7,330.0,2014.0,7.8
875,Book Page Count,Book Publication Year,Book Popularity,380.0,2010.0,8.1,400.0,2012.0,8.2
876,Book Page Count,Book Publication Year,Book Popularity,300.0,2014.0,7.7,350.0,2015.0,8.1
877,Book Page Count,Book Publication Year,Book Popularity,400.0,2011.0,8.0,380.0,2013.0,8.1
878,Book Page Count,Book Publication Year,Book Popularity,350.0,2012.0,7.9,320.0,2013.0,7.7
879,Book Page Count,Book Publication Year,Book Popularity,300.0,2015.0,7.6,300.0,2014.0,7.7
880,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,120.0,4.6,8.5,130.0,4.5,8.4
881,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,110.0,4.7,8.6,125.0,4.6,8.5
882,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,130.0,4.5,8.4,115.0,4.8,8.7
883,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,125.0,4.6,8.5,135.0,4.4,8.3
884,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,115.0,4.8,8.7,120.0,4.6,8.5
885,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,135.0,4.4,8.3,125.0,4.6,8.5
886,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,120.0,4.7,8.6,110.0,4.8,8.7
887,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,115.0,4.6,8.5,120.0,4.7,8.6
888,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,130.0,4.5,8.4,125.0,4.6,8.5
889,Movie Runtime minutes,Movie Star Rating,Movie Overall Rating,125.0,4.7,8.6,130.0,4.5,8.4
890,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,20.0,4.6,8.5,22.0,4.5,8.4
891,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,25.0,4.7,8.6,23.0,4.6,8.5
892,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,18.0,4.5,8.3,20.0,4.6,8.4
893,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,22.0,4.6,8.5,24.0,4.5,8.4
894,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,20.0,4.7,8.6,22.0,4.6,8.5
895,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,24.0,4.5,8.4,22.0,4.6,8.5
896,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,23.0,4.6,8.5,25.0,4.5,8.4
897,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,22.0,4.7,8.6,20.0,4.6,8.5
898,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,25.0,4.6,8.5,23.0,4.7,8.6
899,Restaurant Menu Size,Restaurant Price Rating,Restaurant Customer Satisfaction,20.0,4.5,8.3,22.0,4.6,8.4
900,Engine size,horsepower,acceleration,2.0,200.0,6.5,2.5,180.0,7.2
901,Engine size,horsepower,acceleration,3.0,220.0,6.0,2.0,250.0,7.0
902,Engine size,horsepower,acceleration,2.5,190.0,6.8,3.0,170.0,6.2
903,Engine size,horsepower,acceleration,2.8,210.0,6.3,2.2,230.0,6.9
904,Engine size,horsepower,acceleration,2.4,200.0,6.7,2.6,190.0,6.6
905,Engine size,horsepower,acceleration,2.2,195.0,6.9,2.7,185.0,6.5
906,Engine size,horsepower,acceleration,2.6,215.0,6.4,2.4,225.0,6.6
907,Engine size,horsepower,acceleration,2.0,230.0,6.8,2.8,200.0,6.3
908,Engine size,horsepower,acceleration,2.7,205.0,6.5,2.5,215.0,6.7
909,Engine size,horsepower,acceleration,2.3,180.0,7.0,2.9,170.0,6.1
910,Height,weight,jump height,180.0,70.0,0.8,170.0,80.0,0.7
911,Height,weight,jump height,185.0,75.0,0.85,175.0,85.0,0.75
912,Height,weight,jump height,170.0,65.0,0.78,165.0,70.0,0.72
913,Height,weight,jump height,190.0,80.0,0.9,180.0,90.0,0.8
914,Height,weight,jump height,175.0,70.0,0.77,170.0,75.0,0.74
915,Height,weight,jump height,160.0,60.0,0.7,165.0,65.0,0.72
916,Height,weight,jump height,180.0,72.0,0.82,185.0,78.0,0.81
917,Height,weight,jump height,172.0,68.0,0.76,168.0,72.0,0.73
918,Height,weight,jump height,188.0,85.0,0.88,182.0,90.0,0.83
919,Height,weight,jump height,178.0,74.0,0.8,174.0,78.0,0.77
920,Coffee strength,coffee price,taste rating,5.0,3.0,4.5,4.0,4.0,4.2
921,Coffee strength,coffee price,taste rating,6.0,2.5,4.8,5.0,3.5,4.4
922,Coffee strength,coffee price,taste rating,4.0,3.5,4.3,3.0,4.5,4.1
923,Coffee strength,coffee price,taste rating,5.0,3.0,4.6,6.0,2.5,4.9
924,Coffee strength,coffee price,taste rating,3.0,4.0,4.0,4.0,3.5,4.3
925,Coffee strength,coffee price,taste rating,4.0,3.5,4.4,5.0,3.0,4.6
926,Coffee strength,coffee price,taste rating,6.0,3.0,4.7,4.0,4.0,4.3
927,Coffee strength,coffee price,taste rating,5.0,2.5,4.9,3.0,4.0,4.2
928,Coffee strength,coffee price,taste rating,4.0,4.0,4.3,5.0,3.5,4.5
929,Coffee strength,coffee price,taste rating,3.0,3.5,4.1,4.0,3.0,4.4
930,Room size,wall thickness,heating efficiency,20.0,15.0,85.0,18.0,20.0,80.0
931,Room size,wall thickness,heating efficiency,25.0,10.0,90.0,22.0,18.0,85.0
932,Room size,wall thickness,heating efficiency,18.0,16.0,82.0,20.0,14.0,84.0
933,Room size,wall thickness,heating efficiency,22.0,12.0,88.0,24.0,10.0,90.0
934,Room size,wall thickness,heating efficiency,16.0,18.0,78.0,19.0,15.0,83.0
935,Room size,wall thickness,heating efficiency,24.0,14.0,89.0,21.0,16.0,86.0
936,Room size,wall thickness,heating efficiency,20.0,18.0,83.0,18.0,20.0,81.0
937,Room size,wall thickness,heating efficiency,23.0,10.0,91.0,25.0,12.0,90.0
938,Room size,wall thickness,heating efficiency,19.0,17.0,81.0,21.0,15.0,84.0
939,Room size,wall thickness,heating efficiency,22.0,13.0,87.0,20.0,16.0,85.0
940,Phone camera megapixels,battery capacity,photo quality,12.0,3000.0,8.0,16.0,2500.0,7.5
941,Phone camera megapixels,battery capacity,photo quality,16.0,3500.0,8.5,12.0,4000.0,8.0
942,Phone camera megapixels,battery capacity,photo quality,20.0,2800.0,9.0,18.0,3200.0,8.8
943,Phone camera megapixels,battery capacity,photo quality,14.0,3200.0,8.2,15.0,3000.0,8.3
944,Phone camera megapixels,battery capacity,photo quality,18.0,2600.0,8.7,20.0,2400.0,8.6
945,Phone camera megapixels,battery capacity,photo quality,12.0,3600.0,8.1,14.0,3400.0,8.0
946,Phone camera megapixels,battery capacity,photo quality,16.0,3300.0,8.4,15.0,3500.0,8.3
947,Phone camera megapixels,battery capacity,photo quality,20.0,3000.0,8.9,19.0,3100.0,8.8
948,Phone camera megapixels,battery capacity,photo quality,15.0,3200.0,8.3,17.0,3000.0,8.4
949,Phone camera megapixels,battery capacity,photo quality,14.0,3400.0,8.2,16.0,3200.0,8.5
950,Book pages,book rating,reading speed,300.0,4.0,1.2,400.0,3.5,1.1
951,Book pages,book rating,reading speed,250.0,4.5,1.0,350.0,4.0,1.1
952,Book pages,book rating,reading speed,400.0,3.0,1.3,300.0,4.0,1.2
953,Book pages,book rating,reading speed,350.0,4.2,1.1,280.0,4.6,0.9
954,Book pages,book rating,reading speed,280.0,4.3,1.0,320.0,4.1,1.05
955,Book pages,book rating,reading speed,320.0,3.8,1.15,300.0,4.2,1.1
956,Book pages,book rating,reading speed,270.0,4.4,0.95,290.0,4.3,1.0
957,Book pages,book rating,reading speed,310.0,3.9,1.1,330.0,4.0,1.05
958,Book pages,book rating,reading speed,290.0,4.1,1.0,310.0,4.2,1.05
959,Book pages,book rating,reading speed,340.0,4.0,1.1,360.0,3.8,1.15
960,Dog weight,dog energy level,exercise requirement,10.0,5.0,2.0,12.0,4.0,1.8
961,Dog weight,dog energy level,exercise requirement,15.0,7.0,3.0,14.0,6.0,2.8
962,Dog weight,dog energy level,exercise requirement,8.0,4.0,1.5,9.0,5.0,1.6
963,Dog weight,dog energy level,exercise requirement,12.0,6.0,2.5,10.0,7.0,2.3
964,Dog weight,dog energy level,exercise requirement,14.0,5.0,2.7,16.0,4.0,2.4
965,Dog weight,dog energy level,exercise requirement,9.0,6.0,2.0,11.0,5.0,1.9
966,Dog weight,dog energy level,exercise requirement,13.0,7.0,3.0,15.0,6.0,2.9
967,Dog weight,dog energy level,exercise requirement,10.0,5.0,2.1,12.0,6.0,2.2
968,Dog weight,dog energy level,exercise requirement,11.0,4.0,1.9,9.0,5.0,1.8
969,Dog weight,dog energy level,exercise requirement,16.0,6.0,2.8,18.0,5.0,2.6
970,Shoe weight,sole thickness,comfort rating,250.0,10.0,7.0,300.0,8.0,6.5
971,Shoe weight,sole thickness,comfort rating,280.0,12.0,7.5,260.0,14.0,7.3
972,Shoe weight,sole thickness,comfort rating,310.0,9.0,6.8,290.0,11.0,7.0
973,Shoe weight,sole thickness,comfort rating,270.0,13.0,7.4,250.0,15.0,7.6
974,Shoe weight,sole thickness,comfort rating,290.0,10.0,7.0,310.0,8.0,6.7
975,Shoe weight,sole thickness,comfort rating,260.0,11.0,7.2,280.0,13.0,7.4
976,Shoe weight,sole thickness,comfort rating,240.0,14.0,7.6,260.0,12.0,7.3
977,Shoe weight,sole thickness,comfort rating,300.0,9.0,6.9,280.0,11.0,7.1
978,Shoe weight,sole thickness,comfort rating,250.0,12.0,7.3,270.0,10.0,7.0
979,Shoe weight,sole thickness,comfort rating,270.0,13.0,7.5,290.0,11.0,7.2
980,Paint thickness,paint coverage,wall coverage,3.0,150.0,75.0,2.0,200.0,80.0
981,Paint thickness,paint coverage,wall coverage,4.0,120.0,80.0,3.0,140.0,78.0
982,Paint thickness,paint coverage,wall coverage,2.0,220.0,85.0,1.0,250.0,88.0
983,Paint thickness,paint coverage,wall coverage,3.0,160.0,80.0,4.0,130.0,77.0
984,Paint thickness,paint coverage,wall coverage,5.0,100.0,78.0,4.0,120.0,76.0
985,Paint thickness,paint coverage,wall coverage,2.0,200.0,82.0,3.0,180.0,80.0
986,Paint thickness,paint coverage,wall coverage,4.0,140.0,79.0,5.0,110.0,75.0
987,Paint thickness,paint coverage,wall coverage,1.0,260.0,90.0,2.0,230.0,87.0
988,Paint thickness,paint coverage,wall coverage,3.0,170.0,81.0,2.0,210.0,84.0
989,Paint thickness,paint coverage,wall coverage,4.0,130.0,77.0,3.0,160.0,79.0
990,Recipe complexity,ingredient cost,taste rating,5.0,10.0,8.0,4.0,12.0,7.5
991,Recipe complexity,ingredient cost,taste rating,6.0,8.0,8.5,5.0,10.0,8.0
992,Recipe complexity,ingredient cost,taste rating,4.0,14.0,7.8,3.0,16.0,7.2
993,Recipe complexity,ingredient cost,taste rating,5.0,9.0,8.2,6.0,7.0,8.3
994,Recipe complexity,ingredient cost,taste rating,3.0,15.0,7.5,4.0,13.0,7.7
995,Recipe complexity,ingredient cost,taste rating,6.0,10.0,8.6,5.0,12.0,8.4
996,Recipe complexity,ingredient cost,taste rating,4.0,11.0,7.9,3.0,13.0,7.6
997,Recipe complexity,ingredient cost,taste rating,5.0,12.0,8.1,4.0,14.0,7.9
998,Recipe complexity,ingredient cost,taste rating,3.0,16.0,7.4,2.0,18.0,7.0
999,Recipe complexity,ingredient cost,taste rating,4.0,10.0,8.0,5.0,8.0,8.2
1000,Height (cm),Weight (kg),Running Speed (m/s),180.0,70.0,5.2,170.0,75.0,4.9
1001,Height (cm),Weight (kg),Running Speed (m/s),160.0,60.0,4.5,175.0,65.0,4.8
1002,Height (cm),Weight (kg),Running Speed (m/s),190.0,80.0,5.0,185.0,70.0,4.7
1003,Height (cm),Weight (kg),Running Speed (m/s),170.0,70.0,4.6,165.0,72.0,4.5
1004,Height (cm),Weight (kg),Running Speed (m/s),185.0,85.0,5.1,190.0,75.0,4.9
1005,Height (cm),Weight (kg),Running Speed (m/s),150.0,55.0,4.3,155.0,58.0,4.4
1006,Height (cm),Weight (kg),Running Speed (m/s),175.0,75.0,4.8,170.0,80.0,4.7
1007,Height (cm),Weight (kg),Running Speed (m/s),180.0,65.0,5.0,185.0,60.0,4.9
1008,Height (cm),Weight (kg),Running Speed (m/s),165.0,68.0,4.6,170.0,67.0,4.7
1009,Height (cm),Weight (kg),Running Speed (m/s),190.0,70.0,5.2,180.0,75.0,4.9
1010,Study Time (hours),Intelligence Score,Exam Score,5.0,80.0,75.0,6.0,75.0,76.0
1011,Study Time (hours),Intelligence Score,Exam Score,4.0,90.0,82.0,5.0,85.0,83.0
1012,Study Time (hours),Intelligence Score,Exam Score,6.0,70.0,70.0,7.0,65.0,71.0
1013,Study Time (hours),Intelligence Score,Exam Score,3.0,85.0,78.0,4.0,80.0,77.0
1014,Study Time (hours),Intelligence Score,Exam Score,7.0,60.0,65.0,8.0,55.0,66.0
1015,Study Time (hours),Intelligence Score,Exam Score,5.0,75.0,72.0,6.0,70.0,73.0
1016,Study Time (hours),Intelligence Score,Exam Score,6.0,80.0,77.0,7.0,75.0,78.0
1017,Study Time (hours),Intelligence Score,Exam Score,4.0,95.0,86.0,5.0,90.0,87.0
1018,Study Time (hours),Intelligence Score,Exam Score,5.0,65.0,68.0,6.0,60.0,69.0
1019,Study Time (hours),Intelligence Score,Exam Score,3.0,70.0,70.0,4.0,65.0,71.0
1020,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),2.0,12.0,8.3,2.5,10.0,10.0
1021,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),3.0,8.0,12.5,2.0,10.0,10.0
1022,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),1.6,15.0,6.7,1.8,14.0,7.1
1023,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),2.5,10.0,10.0,3.0,8.0,12.5
1024,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),1.4,18.0,5.6,1.6,16.0,6.3
1025,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),2.0,14.0,7.1,1.8,15.0,6.7
1026,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),3.5,6.0,16.7,2.5,8.0,12.5
1027,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),1.8,16.0,6.3,2.0,14.0,7.1
1028,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),2.2,12.0,8.3,2.4,11.0,9.1
1029,Engine Size (liters),Fuel Efficiency (km/L),Fuel Consumption (L/100km),1.6,14.0,7.1,1.4,16.0,6.3
1030,Age (years),Muscle Mass (kg),Strength (kg),30.0,40.0,100.0,40.0,45.0,95.0
1031,Age (years),Muscle Mass (kg),Strength (kg),25.0,35.0,90.0,35.0,38.0,92.0
1032,Age (years),Muscle Mass (kg),Strength (kg),40.0,30.0,80.0,50.0,35.0,78.0
1033,Age (years),Muscle Mass (kg),Strength (kg),20.0,45.0,110.0,30.0,40.0,100.0
1034,Age (years),Muscle Mass (kg),Strength (kg),50.0,25.0,70.0,60.0,30.0,68.0
1035,Age (years),Muscle Mass (kg),Strength (kg),25.0,40.0,95.0,35.0,42.0,93.0
1036,Age (years),Muscle Mass (kg),Strength (kg),30.0,35.0,85.0,40.0,38.0,82.0
1037,Age (years),Muscle Mass (kg),Strength (kg),20.0,38.0,105.0,30.0,35.0,98.0
1038,Age (years),Muscle Mass (kg),Strength (kg),45.0,28.0,75.0,55.0,32.0,72.0
1039,Age (years),Muscle Mass (kg),Strength (kg),25.0,42.0,98.0,35.0,40.0,95.0
1040,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,4000.0,24.0,5.8,4500.0,23.0
1041,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.0,5000.0,25.0,5.5,4800.0,24.0
1042,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),5.5,3500.0,20.0,6.0,3800.0,21.0
1043,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.7,4200.0,23.0,6.5,4500.0,24.0
1044,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),5.0,4000.0,22.0,5.5,4200.0,23.0
1045,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.2,3800.0,22.0,5.8,4000.0,21.0
1046,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),5.8,4500.0,23.0,6.0,4000.0,22.0
1047,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.5,4200.0,23.0,6.0,4500.0,24.0
1048,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),5.5,4000.0,22.0,5.0,4300.0,21.0
1049,Screen Size (inches),Battery Capacity (mAh),Battery Life (hours),6.0,4500.0,24.0,5.5,4200.0,23.0
1050,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),300.0,10.0,3000.0,250.0,12.0,3000.0
1051,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),200.0,15.0,3000.0,250.0,12.0,3000.0
1052,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),400.0,8.0,3200.0,300.0,11.0,3300.0
1053,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),250.0,10.0,2500.0,300.0,9.0,2700.0
1054,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),350.0,9.0,3150.0,300.0,11.0,3300.0
1055,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),200.0,14.0,2800.0,250.0,12.0,3000.0
1056,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),300.0,11.0,3300.0,350.0,9.0,3150.0
1057,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),250.0,12.0,3000.0,300.0,10.0,3000.0
1058,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),400.0,7.0,2800.0,350.0,8.0,2800.0
1059,Cup Size (ml),Number of Sips,Total Liquid Consumed (ml),300.0,10.0,3000.0,250.0,12.0,3000.0
1060,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),400.0,20.0,20.0,500.0,25.0,20.0
1061,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),300.0,15.0,20.0,400.0,20.0,20.0
1062,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),500.0,25.0,20.0,600.0,30.0,20.0
1063,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),200.0,10.0,20.0,300.0,15.0,20.0
1064,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),600.0,30.0,20.0,500.0,25.0,20.0
1065,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),400.0,20.0,20.0,300.0,15.0,20.0
1066,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),300.0,15.0,20.0,400.0,20.0,20.0
1067,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),500.0,25.0,20.0,400.0,20.0,20.0
1068,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),200.0,10.0,20.0,300.0,15.0,20.0
1069,Book Length (pages),Reading Speed (pages/hour),Time to Read (hours),600.0,30.0,20.0,500.0,25.0,20.0
1070,Room Size (sq m),Number of People,Crowd Level,20.0,4.0,1.0,25.0,5.0,1.0
1071,Room Size (sq m),Number of People,Crowd Level,30.0,6.0,0.5,20.0,5.0,0.6
1072,Room Size (sq m),Number of People,Crowd Level,15.0,3.0,0.8,20.0,4.0,1.0
1073,Room Size (sq m),Number of People,Crowd Level,25.0,5.0,1.0,30.0,6.0,0.5
1074,Room Size (sq m),Number of People,Crowd Level,10.0,2.0,0.5,15.0,3.0,0.8
1075,Room Size (sq m),Number of People,Crowd Level,20.0,5.0,1.0,25.0,4.0,0.9
1076,Room Size (sq m),Number of People,Crowd Level,15.0,4.0,0.9,20.0,3.0,0.8
1077,Room Size (sq m),Number of People,Crowd Level,30.0,4.0,0.6,25.0,5.0,1.0
1078,Room Size (sq m),Number of People,Crowd Level,20.0,6.0,1.0,25.0,5.0,0.9
1079,Room Size (sq m),Number of People,Crowd Level,15.0,5.0,1.0,20.0,4.0,1.0
1080,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),8.0,200.0,160.0,7.0,300.0,210.0
1081,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),7.0,250.0,175.0,8.0,200.0,160.0
1082,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),9.0,150.0,135.0,6.0,250.0,150.0
1083,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),6.0,300.0,180.0,7.0,250.0,175.0
1084,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),5.0,200.0,100.0,8.0,150.0,120.0
1085,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),8.0,180.0,144.0,7.0,200.0,140.0
1086,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),7.0,250.0,175.0,6.0,300.0,180.0
1087,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),9.0,150.0,135.0,8.0,180.0,144.0
1088,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),6.0,250.0,150.0,5.0,300.0,150.0
1089,Coffee Strength (scale 1-10),Coffee Volume (ml),Caffeine Intake (mg),8.0,200.0,160.0,7.0,250.0,175.0
1090,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,20.0,180.0,7.5,25.0,160.0,7.0
1091,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,30.0,160.0,7.0,25.0,180.0,7.5
1092,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,25.0,170.0,7.2,30.0,150.0,6.8
1093,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,15.0,200.0,8.0,20.0,180.0,7.5
1094,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,35.0,150.0,6.5,30.0,170.0,7.2
1095,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,20.0,190.0,7.8,25.0,170.0,7.2
1096,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,30.0,170.0,7.2,25.0,180.0,7.5
1097,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,25.0,160.0,7.0,20.0,180.0,7.5
1098,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,15.0,210.0,8.5,20.0,190.0,7.8
1099,Cooking Time (minutes),Oven Temperature (°C),Doneness Score,30.0,150.0,6.5,35.0,160.0,6.7
1100,Taste rating,Price,Enjoyment,8.0,5.0,12.0,6.0,7.0,11.0
1101,Taste rating,Price,Enjoyment,7.0,3.0,9.0,5.0,6.0,10.0
1102,Taste rating,Price,Enjoyment,9.0,8.0,15.0,6.0,5.0,10.0
1103,Taste rating,Price,Enjoyment,4.0,2.0,5.0,5.0,3.0,7.0
1104,Taste rating,Price,Enjoyment,6.0,4.0,9.0,7.0,6.0,12.0
1105,Taste rating,Price,Enjoyment,5.0,1.0,5.0,4.0,2.0,5.0
1106,Taste rating,Price,Enjoyment,7.0,7.0,13.0,8.0,6.0,13.0
1107,Taste rating,Price,Enjoyment,3.0,4.0,6.0,2.0,5.0,6.0
1108,Taste rating,Price,Enjoyment,8.0,6.0,13.0,7.0,7.0,13.0
1109,Taste rating,Price,Enjoyment,9.0,9.0,17.0,10.0,8.0,17.0
1110,Cooking time,Ingredients count,Deliciousness,30.0,5.0,75.0,45.0,3.0,70.0
1111,Cooking time,Ingredients count,Deliciousness,20.0,7.0,80.0,15.0,6.0,85.0
1112,Cooking time,Ingredients count,Deliciousness,60.0,4.0,65.0,40.0,6.0,75.0
1113,Cooking time,Ingredients count,Deliciousness,10.0,3.0,50.0,15.0,4.0,55.0
1114,Cooking time,Ingredients count,Deliciousness,25.0,6.0,70.0,30.0,5.0,65.0
1115,Cooking time,Ingredients count,Deliciousness,50.0,5.0,60.0,40.0,7.0,70.0
1116,Cooking time,Ingredients count,Deliciousness,15.0,4.0,60.0,10.0,5.0,65.0
1117,Cooking time,Ingredients count,Deliciousness,35.0,6.0,70.0,45.0,5.0,65.0
1118,Cooking time,Ingredients count,Deliciousness,40.0,3.0,60.0,30.0,4.0,65.0
1119,Cooking time,Ingredients count,Deliciousness,20.0,5.0,70.0,25.0,4.0,65.0
1120,Study hours,Difficulty rating,Exam score,10.0,3.0,85.0,8.0,2.0,80.0
1121,Study hours,Difficulty rating,Exam score,5.0,4.0,65.0,7.0,3.0,70.0
1122,Study hours,Difficulty rating,Exam score,12.0,2.0,90.0,10.0,3.0,85.0
1123,Study hours,Difficulty rating,Exam score,7.0,5.0,70.0,9.0,4.0,75.0
1124,Study hours,Difficulty rating,Exam score,9.0,3.0,80.0,11.0,2.0,85.0
1125,Study hours,Difficulty rating,Exam score,6.0,4.0,65.0,8.0,3.0,70.0
1126,Study hours,Difficulty rating,Exam score,10.0,4.0,75.0,8.0,5.0,70.0
1127,Study hours,Difficulty rating,Exam score,8.0,2.0,80.0,10.0,3.0,85.0
1128,Study hours,Difficulty rating,Exam score,7.0,3.0,75.0,5.0,2.0,70.0
1129,Study hours,Difficulty rating,Exam score,9.0,5.0,70.0,11.0,4.0,75.0
